"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"872","2","0","578.92","(2,0)","2","0","565.73","(2,0)"
"873","2","0","617.45","(2,0)","1","2","601.43","(1,2)"
"874","2","0","580.4","(2,0)","2","1","567.18","(2,1)"
"875","2","0","540.53","(2,0)","2","0","527.34","(2,0)"
"876","1","1","580.37","(1,1)","1","1","567.18","(1,1)"
"877","2","0","551.33","(2,0)","2","0","538.13","(2,0)"
"878","2","0","610.86","(2,0)","2","0","597.66","(2,0)"
"879","2","0","562.68","(2,0)","2","0","549.48","(2,0)"
"880","2","0","573.46","(2,0)","1","2","559.67","(1,2)"
"881","2","0","598.37","(2,0)","2","1","583.62","(2,1)"
"882","2","0","592.91","(2,0)","2","1","578.08","(2,1)"
"883","1","2","592.74","(1,2)","1","2","576.25","(1,2)"
"884","1","1","547.79","(1,1)","1","1","534.59","(1,1)"
"885","1","1","630.95","(1,1)","1","1","617.75","(1,1)"
"886","1","1","591.7","(1,1)","1","1","578.5","(1,1)"
"887","2","0","623.35","(2,0)","2","0","610.16","(2,0)"
"888","2","0","603.12","(2,0)","2","0","589.93","(2,0)"
"889","1","1","591.67","(1,1)","1","1","578.47","(1,1)"
"890","2","0","537.2","(2,0)","2","0","524.01","(2,0)"
"891","1","1","582.51","(1,1)","1","1","569.32","(1,1)"
"892","1","1","582.38","(1,1)","1","1","569.19","(1,1)"
"893","1","1","557.82","(1,1)","2","1","543.08","(2,1)"
"894","2","0","577.55","(2,0)","2","0","564.36","(2,0)"
"895","1","1","598.11","(1,1)","1","1","584.91","(1,1)"
"896","2","0","587.46","(2,0)","2","1","574.16","(2,1)"
"897","2","0","575.32","(2,0)","2","0","562.13","(2,0)"
"898","2","0","560.73","(2,0)","2","0","547.53","(2,0)"
"899","2","0","600.86","(2,0)","2","0","587.66","(2,0)"
"900","2","0","604.53","(2,0)","2","0","591.33","(2,0)"
"901","1","1","563.46","(1,1)","1","1","550.27","(1,1)"
"902","1","1","602.56","(1,1)","1","1","589.36","(1,1)"
"903","1","1","574.11","(1,1)","1","1","560.92","(1,1)"
"904","1","1","587.04","(1,1)","1","1","573.85","(1,1)"
"905","2","0","596.68","(2,0)","2","0","583.49","(2,0)"
"906","2","0","622.55","(2,0)","2","0","609.36","(2,0)"
"907","1","2","596.76","(1,2)","2","2","577.71","(2,2)"
"908","2","0","587.08","(2,0)","2","0","573.89","(2,0)"
"909","1","1","594.93","(1,1)","1","1","581.73","(1,1)"
"910","2","0","570.89","(2,0)","2","0","557.7","(2,0)"
"911","1","1","591.75","(1,1)","1","1","578.55","(1,1)"
"912","1","1","554.74","(1,1)","1","1","541.55","(1,1)"
"913","2","0","577.24","(2,0)","1","2","563.19","(1,2)"
"914","2","0","550.23","(2,0)","2","0","537.04","(2,0)"
"915","2","2","555.68","(2,2)","2","2","535.89","(2,2)"
"916","1","1","613.97","(1,1)","2","1","600.78","(2,1)"
"917","1","1","600.63","(1,1)","1","1","587.43","(1,1)"
"918","1","1","589.1","(1,1)","2","2","575.65","(2,2)"
"919","2","0","594.02","(2,0)","2","0","580.82","(2,0)"
"920","2","0","590.78","(2,0)","2","2","574.11","(2,2)"
"921","2","0","593.89","(2,0)","2","0","580.7","(2,0)"
"922","1","1","565.16","(1,1)","1","1","551.97","(1,1)"
"923","1","1","593.12","(1,1)","1","1","579.92","(1,1)"
"924","1","1","566.42","(1,1)","1","1","553.23","(1,1)"
"925","1","1","597.62","(1,1)","2","1","582.82","(2,1)"
"926","2","0","595.96","(2,0)","2","0","582.77","(2,0)"
"927","2","0","551.76","(2,0)","1","2","537.76","(1,2)"
"928","2","0","584.41","(2,0)","2","0","571.22","(2,0)"
"929","2","0","572.41","(2,0)","2","1","559.2","(2,1)"
"930","1","1","591.06","(1,1)","1","1","577.87","(1,1)"
"931","2","0","589.6","(2,0)","2","0","576.4","(2,0)"
"932","2","0","580.79","(2,0)","2","0","567.6","(2,0)"
"933","1","1","577.27","(1,1)","1","2","563.5","(1,2)"
"934","1","1","620.06","(1,1)","2","2","603.22","(2,2)"
"935","1","1","587.96","(1,1)","1","1","574.76","(1,1)"
"936","1","1","614.41","(1,1)","1","1","601.21","(1,1)"
"937","1","1","621.88","(1,1)","1","2","606.12","(1,2)"
"938","1","1","581.51","(1,1)","1","1","568.31","(1,1)"
"939","1","1","596.13","(1,1)","1","1","582.94","(1,1)"
"940","1","2","599.16","(1,2)","1","2","582.67","(1,2)"
"941","2","2","590.58","(2,2)","2","2","570.79","(2,2)"
"942","2","0","612.38","(2,0)","2","0","599.19","(2,0)"
"943","2","0","608.84","(2,0)","2","0","595.65","(2,0)"
"944","2","0","581","(2,0)","2","0","567.81","(2,0)"
"945","2","0","580.39","(2,0)","2","0","567.2","(2,0)"
"946","2","0","590.58","(2,0)","2","0","577.38","(2,0)"
"947","2","0","569.55","(2,0)","2","0","556.36","(2,0)"
"948","1","1","618.65","(1,1)","2","1","605.45","(2,1)"
"949","2","0","582.3","(2,0)","2","0","569.11","(2,0)"
"950","1","2","594.48","(1,2)","1","2","577.99","(1,2)"
"951","1","1","597.36","(1,1)","1","1","584.16","(1,1)"
"952","2","2","584.49","(2,2)","2","2","564.7","(2,2)"
"953","1","1","593.49","(1,1)","1","2","579.3","(1,2)"
"954","1","1","612","(1,1)","2","2","593.24","(2,2)"
"955","2","0","571.36","(2,0)","2","0","558.16","(2,0)"
"956","2","0","578.96","(2,0)","1","2","565.74","(1,2)"
"957","2","0","542.92","(2,0)","2","0","529.72","(2,0)"
"958","1","1","588.11","(1,1)","1","1","574.92","(1,1)"
"959","2","0","581.93","(2,0)","2","0","568.74","(2,0)"
"960","2","0","577.07","(2,0)","2","2","561.63","(2,2)"
"961","2","0","587.84","(2,0)","2","0","574.65","(2,0)"
"962","2","0","589.99","(2,0)","1","2","574.23","(1,2)"
"963","2","0","579.06","(2,0)","2","0","565.87","(2,0)"
"964","1","1","566.07","(1,1)","1","1","552.88","(1,1)"
"965","1","1","616.89","(1,1)","1","1","603.7","(1,1)"
"966","1","1","611.5","(1,1)","1","2","597.78","(1,2)"
"967","2","0","590.55","(2,0)","2","1","576.97","(2,1)"
"968","1","1","598.26","(1,1)","1","1","585.07","(1,1)"
"969","2","0","602.9","(2,0)","2","0","589.71","(2,0)"
"970","1","1","594.08","(1,1)","1","1","580.88","(1,1)"
"971","1","1","557.24","(1,1)","1","2","543.66","(1,2)"
"972","2","0","562.29","(2,0)","2","0","549.1","(2,0)"
"973","1","1","557.24","(1,1)","1","1","544.04","(1,1)"
"974","1","1","565.76","(1,1)","1","1","552.56","(1,1)"
"975","1","2","606.24","(1,2)","2","2","589.54","(2,2)"
"976","1","1","597.11","(1,1)","1","1","583.92","(1,1)"
"977","2","0","581.46","(2,0)","2","0","568.27","(2,0)"
"978","1","2","582.22","(1,2)","1","2","565.73","(1,2)"
"979","1","2","558.5","(1,2)","1","2","542.01","(1,2)"
"980","2","0","615.26","(2,0)","2","0","602.07","(2,0)"
"981","2","0","573.97","(2,0)","2","2","559.87","(2,2)"
"982","1","1","587.72","(1,1)","1","1","574.53","(1,1)"
"983","2","0","578.35","(2,0)","2","0","565.16","(2,0)"
"984","2","0","607.3","(2,0)","1","2","592.94","(1,2)"
"985","2","0","557.13","(2,0)","2","0","543.94","(2,0)"
"986","2","1","589.56","(2,1)","2","1","573.07","(2,1)"
"987","2","0","599.87","(2,0)","2","0","586.67","(2,0)"
"988","2","0","593.75","(2,0)","2","0","580.55","(2,0)"
"989","1","1","573","(1,1)","1","1","559.81","(1,1)"
"990","1","2","589.15","(1,2)","1","2","572.66","(1,2)"
"991","1","1","556.45","(1,1)","1","1","543.26","(1,1)"
"992","2","0","594.08","(2,0)","2","1","580.83","(2,1)"
"993","1","1","578.77","(1,1)","1","1","565.58","(1,1)"
"994","2","0","559.29","(2,0)","2","2","543.83","(2,2)"
"995","2","0","546.43","(2,0)","1","2","530.64","(1,2)"
"996","1","1","543.95","(1,1)","1","1","530.75","(1,1)"
"997","1","1","576.92","(1,1)","1","1","563.72","(1,1)"
"998","1","1","603.69","(1,1)","1","1","590.49","(1,1)"
"999","2","0","607.05","(2,0)","2","0","593.85","(2,0)"
"1000","1","1","603.55","(1,1)","1","1","590.36","(1,1)"
