"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"178","1","0","134.99","(1,0)","1","1","127.53","(1,1)"
"179","2","0","149.6","(2,0)","2","0","141.95","(2,0)"
"180","0","0","138.41","(0,0)","0","0","134.59","(0,0)"
"181","2","1","141.22","(2,1)","2","1","131.66","(2,1)"
"182","1","1","167.89","(1,1)","1","1","160.25","(1,1)"
"183","1","0","144.54","(1,0)","1","0","138.8","(1,0)"
"184","1","1","160.59","(1,1)","2","2","152.6","(2,2)"
"185","2","0","145.27","(2,0)","2","0","137.62","(2,0)"
"186","2","0","140.13","(2,0)","2","0","132.49","(2,0)"
"187","2","0","160.81","(2,0)","2","0","153.17","(2,0)"
"188","2","0","162.54","(2,0)","2","0","154.89","(2,0)"
"189","1","0","151.02","(1,0)","1","1","143.55","(1,1)"
"190","1","1","150.53","(1,1)","1","1","142.88","(1,1)"
"191","2","0","143.52","(2,0)","2","0","135.87","(2,0)"
"192","1","0","153.13","(1,0)","0","2","146.61","(0,2)"
"193","1","1","167.66","(1,1)","1","1","160.01","(1,1)"
"194","0","0","157.7","(0,0)","0","0","153.87","(0,0)"
"195","1","2","153.37","(1,2)","1","2","143.81","(1,2)"
"196","2","0","158.23","(2,0)","2","0","150.58","(2,0)"
"197","1","1","143.73","(1,1)","1","1","136.08","(1,1)"
"198","1","1","156.5","(1,1)","1","1","148.85","(1,1)"
"199","1","0","174.05","(1,0)","1","1","166.77","(1,1)"
"200","1","0","161.88","(1,0)","2","1","155.3","(2,1)"
"201","1","0","161.53","(1,0)","2","0","154.09","(2,0)"
"202","0","2","160.83","(0,2)","0","2","153.18","(0,2)"
"203","1","0","165.61","(1,0)","1","0","159.87","(1,0)"
"204","2","0","147.24","(2,0)","2","0","139.59","(2,0)"
"205","2","0","151.88","(2,0)","2","0","144.23","(2,0)"
"206","1","0","142.82","(1,0)","1","0","137.09","(1,0)"
"207","1","1","158.93","(1,1)","1","1","151.28","(1,1)"
"208","2","0","140.45","(2,0)","2","1","132.6","(2,1)"
"209","0","0","149.88","(0,0)","0","0","146.05","(0,0)"
"210","2","2","141.15","(2,2)","2","2","129.68","(2,2)"
"211","0","0","143.47","(0,0)","0","2","138.96","(0,2)"
"212","1","0","152.35","(1,0)","1","1","145.45","(1,1)"
"213","1","2","145.17","(1,2)","1","2","135.61","(1,2)"
"214","1","0","134.76","(1,0)","2","0","128.89","(2,0)"
"215","2","0","159.86","(2,0)","2","0","152.22","(2,0)"
"216","0","0","148.35","(0,0)","1","0","144.52","(1,0)"
"217","2","0","167.29","(2,0)","2","0","159.65","(2,0)"
"218","1","1","168.38","(1,1)","1","1","160.73","(1,1)"
"219","2","0","163.06","(2,0)","1","2","155.16","(1,2)"
"220","1","0","152.51","(1,0)","1","0","146.77","(1,0)"
"221","1","0","135.18","(1,0)","1","0","129.44","(1,0)"
"222","2","0","162.57","(2,0)","2","0","154.92","(2,0)"
"223","1","0","152.12","(1,0)","1","1","145.52","(1,1)"
"224","1","0","159.52","(1,0)","1","0","153.79","(1,0)"
"225","2","0","154.28","(2,0)","2","0","146.63","(2,0)"
"226","1","0","148.94","(1,0)","1","0","143.21","(1,0)"
"227","2","0","163.43","(2,0)","2","2","155.45","(2,2)"
"228","2","0","163.69","(2,0)","2","0","156.04","(2,0)"
"229","2","0","159.42","(2,0)","2","0","151.77","(2,0)"
"230","1","0","156.59","(1,0)","1","1","149.26","(1,1)"
"231","0","0","148.3","(0,0)","0","0","144.48","(0,0)"
"232","1","0","151.18","(1,0)","1","0","145.45","(1,0)"
"233","1","1","141.53","(1,1)","2","2","132.41","(2,2)"
"234","1","1","145.64","(1,1)","1","1","137.99","(1,1)"
"235","1","1","163.39","(1,1)","1","1","155.74","(1,1)"
"236","1","0","119.67","(1,0)","1","0","113.94","(1,0)"
"237","2","0","162.73","(2,0)","1","2","153.26","(1,2)"
"238","1","0","158.05","(1,0)","1","0","152.32","(1,0)"
"239","0","0","153.37","(0,0)","0","2","146.58","(0,2)"
"240","2","0","169.63","(2,0)","2","2","159.08","(2,2)"
"241","0","2","154.45","(0,2)","0","2","146.81","(0,2)"
"242","0","2","165.27","(0,2)","1","2","156.53","(1,2)"
"243","1","0","158.56","(1,0)","1","0","152.83","(1,0)"
"244","2","0","178.61","(2,0)","2","0","170.96","(2,0)"
"245","1","1","153.86","(1,1)","1","1","146.21","(1,1)"
"246","1","1","159.41","(1,1)","1","1","151.76","(1,1)"
"247","2","0","166.77","(2,0)","2","1","158.57","(2,1)"
"248","1","0","150.46","(1,0)","1","0","144.73","(1,0)"
"249","2","0","170.44","(2,0)","2","0","162.8","(2,0)"
"250","1","1","159.47","(1,1)","2","2","150.96","(2,2)"
"251","1","1","158.19","(1,1)","1","1","150.54","(1,1)"
"252","2","0","129.61","(2,0)","2","0","121.97","(2,0)"
"253","1","0","153.84","(1,0)","1","0","148.1","(1,0)"
"254","1","0","149.17","(1,0)","2","0","141.7","(2,0)"
"255","2","0","126.44","(2,0)","2","0","118.79","(2,0)"
"256","2","0","155.85","(2,0)","1","2","146.82","(1,2)"
"257","2","0","161.57","(2,0)","2","0","153.93","(2,0)"
"258","1","0","160.51","(1,0)","2","0","153.13","(2,0)"
"259","1","2","159.26","(1,2)","1","2","149.7","(1,2)"
"260","1","0","156.05","(1,0)","1","0","150.31","(1,0)"
"261","1","1","154.36","(1,1)","1","1","146.72","(1,1)"
"262","1","0","135.8","(1,0)","1","1","128.22","(1,1)"
"263","1","2","142.19","(1,2)","2","2","132.45","(2,2)"
"264","2","0","155.16","(2,0)","2","0","147.52","(2,0)"
"265","1","0","153.81","(1,0)","2","1","147.69","(2,1)"
"266","1","2","157.54","(1,2)","1","2","147.98","(1,2)"
"267","0","0","133.11","(0,0)","1","0","128.59","(1,0)"
"268","2","0","174.74","(2,0)","2","0","167.09","(2,0)"
"269","1","1","164.6","(1,1)","1","1","156.95","(1,1)"
"270","1","0","161.36","(1,0)","1","1","154.37","(1,1)"
"271","2","0","174.23","(2,0)","2","0","166.58","(2,0)"
"272","2","0","125.44","(2,0)","2","0","117.79","(2,0)"
"273","2","0","148.83","(2,0)","2","0","141.18","(2,0)"
"274","1","0","143.58","(1,0)","1","0","137.85","(1,0)"
"275","1","1","167.1","(1,1)","1","1","159.45","(1,1)"
"276","2","0","174.8","(2,0)","2","0","167.15","(2,0)"
"277","2","0","160.52","(2,0)","2","0","152.87","(2,0)"
"278","1","0","165.41","(1,0)","2","0","159.61","(2,0)"
"279","1","1","162.57","(1,1)","1","1","154.92","(1,1)"
"280","2","0","152.01","(2,0)","1","2","143.55","(1,2)"
"281","0","0","142.93","(0,0)","2","2","138.01","(2,2)"
"282","1","1","158.11","(1,1)","1","1","150.46","(1,1)"
"283","0","0","130.15","(0,0)","1","1","126.3","(1,1)"
"284","2","0","161.68","(2,0)","2","2","150.92","(2,2)"
"285","1","0","153.59","(1,0)","2","2","147.7","(2,2)"
"286","2","0","150.97","(2,0)","2","0","143.32","(2,0)"
"287","1","1","165.45","(1,1)","1","1","157.8","(1,1)"
"288","2","0","154.2","(2,0)","2","0","146.55","(2,0)"
"289","0","1","144.11","(0,1)","0","1","138.37","(0,1)"
"290","2","0","162.56","(2,0)","2","0","154.91","(2,0)"
"291","1","1","147.27","(1,1)","1","1","139.62","(1,1)"
"292","1","0","166.9","(1,0)","2","2","155.6","(2,2)"
"293","1","0","146.93","(1,0)","1","0","141.2","(1,0)"
"294","2","0","154.94","(2,0)","2","0","147.29","(2,0)"
"295","0","0","156.92","(0,0)","2","2","150.69","(2,2)"
"296","1","1","149.29","(1,1)","1","1","141.64","(1,1)"
"297","1","1","148.06","(1,1)","1","1","140.41","(1,1)"
"298","0","1","133.34","(0,1)","0","1","127.6","(0,1)"
"299","1","1","172.98","(1,1)","1","1","165.33","(1,1)"
"300","1","0","151.21","(1,0)","2","2","139.85","(2,2)"
"301","1","0","160.31","(1,0)","1","0","154.57","(1,0)"
"302","1","0","152.82","(1,0)","2","2","143.23","(2,2)"
"303","2","0","151.77","(2,0)","2","0","144.12","(2,0)"
"304","1","0","132.33","(1,0)","1","0","126.6","(1,0)"
"305","2","2","173.41","(2,2)","2","2","161.93","(2,2)"
"306","1","0","160.36","(1,0)","1","1","153.75","(1,1)"
"307","1","0","172.4","(1,0)","1","1","165.36","(1,1)"
"308","0","0","166.24","(0,0)","0","2","160.83","(0,2)"
"309","1","0","158.36","(1,0)","0","2","151.01","(0,2)"
"310","1","0","126.23","(1,0)","2","1","117.26","(2,1)"
"311","1","0","142.26","(1,0)","2","2","132.54","(2,2)"
"312","2","2","137.16","(2,2)","2","2","125.69","(2,2)"
"313","2","0","167.22","(2,0)","2","0","159.57","(2,0)"
"314","2","0","150.39","(2,0)","2","0","142.74","(2,0)"
"315","1","0","158.21","(1,0)","1","0","152.48","(1,0)"
"316","1","0","149.17","(1,0)","1","1","142.28","(1,1)"
"317","1","0","134.73","(1,0)","2","0","128.23","(2,0)"
"318","2","2","147.98","(2,2)","2","2","136.5","(2,2)"
"319","2","1","132.5","(2,1)","2","1","122.94","(2,1)"
"320","0","0","149.61","(0,0)","0","0","145.78","(0,0)"
"321","2","0","143.48","(2,0)","2","0","135.83","(2,0)"
"322","2","2","147.31","(2,2)","2","2","135.84","(2,2)"
"323","2","0","163.63","(2,0)","2","0","155.98","(2,0)"
"324","2","0","163.89","(2,0)","2","0","156.24","(2,0)"
"325","0","0","156.93","(0,0)","1","1","151.13","(1,1)"
"326","2","0","153.13","(2,0)","2","0","145.48","(2,0)"
"327","1","0","130.49","(1,0)","1","0","124.75","(1,0)"
"328","1","0","151.23","(1,0)","1","0","145.5","(1,0)"
"329","2","0","135.98","(2,0)","2","0","128.33","(2,0)"
"330","1","1","163.74","(1,1)","1","1","156.09","(1,1)"
"331","1","0","152.47","(1,0)","2","0","146.44","(2,0)"
"332","2","0","127.19","(2,0)","2","0","119.54","(2,0)"
"333","1","1","145.49","(1,1)","1","1","137.85","(1,1)"
"334","1","1","139.17","(1,1)","1","1","131.53","(1,1)"
"335","2","0","158.26","(2,0)","2","0","150.61","(2,0)"
"336","2","0","142.33","(2,0)","2","0","134.69","(2,0)"
"337","0","0","149.5","(0,0)","1","1","144.98","(1,1)"
"338","2","0","143.19","(2,0)","2","0","135.55","(2,0)"
"339","2","0","145.11","(2,0)","1","2","137.33","(1,2)"
"340","2","0","144.58","(2,0)","2","0","136.93","(2,0)"
"341","1","1","151.04","(1,1)","1","2","142.77","(1,2)"
"342","1","0","131.95","(1,0)","1","0","126.21","(1,0)"
"343","2","0","171.89","(2,0)","2","0","164.24","(2,0)"
"344","2","0","147.98","(2,0)","2","0","140.33","(2,0)"
"345","1","2","148.33","(1,2)","1","2","138.77","(1,2)"
"346","2","0","155.5","(2,0)","2","0","147.85","(2,0)"
"347","1","0","150.64","(1,0)","1","1","144.79","(1,1)"
"348","2","0","146.28","(2,0)","2","1","137.98","(2,1)"
"349","1","1","158.03","(1,1)","1","1","150.38","(1,1)"
"350","1","0","141.34","(1,0)","1","1","135.05","(1,1)"
"351","1","1","170.63","(1,1)","1","1","162.98","(1,1)"
"352","2","0","166.59","(2,0)","2","0","158.95","(2,0)"
"353","0","0","146.53","(0,0)","2","2","142.45","(2,2)"
"354","2","0","147.88","(2,0)","1","2","138.35","(1,2)"
"355","1","0","145.78","(1,0)","1","0","140.05","(1,0)"
"356","1","0","141.53","(1,0)","1","0","135.79","(1,0)"
"357","1","0","157.34","(1,0)","1","1","150.85","(1,1)"
"358","2","0","162.04","(2,0)","2","0","154.39","(2,0)"
"359","2","0","149.4","(2,0)","2","0","141.75","(2,0)"
"360","1","0","138.38","(1,0)","1","1","131.9","(1,1)"
"361","2","2","142.48","(2,2)","2","2","131.01","(2,2)"
"362","1","2","160.29","(1,2)","2","2","150.22","(2,2)"
"363","1","0","162.82","(1,0)","1","1","155.42","(1,1)"
"364","1","0","148.41","(1,0)","1","0","142.67","(1,0)"
"365","2","0","171.71","(2,0)","2","0","164.07","(2,0)"
"366","1","0","146.36","(1,0)","1","0","140.62","(1,0)"
"367","1","1","142.47","(1,1)","1","1","134.83","(1,1)"
"368","1","0","158.61","(1,0)","1","1","151.82","(1,1)"
"369","1","0","141.91","(1,0)","1","0","136.18","(1,0)"
"370","0","0","143.3","(0,0)","0","2","137.29","(0,2)"
"371","1","1","156.61","(1,1)","1","1","148.96","(1,1)"
"372","2","0","157.34","(2,0)","2","0","149.69","(2,0)"
"373","0","2","151.62","(0,2)","0","2","143.97","(0,2)"
"374","1","1","151.7","(1,1)","1","1","144.05","(1,1)"
"375","2","2","145.71","(2,2)","2","2","134.24","(2,2)"
"376","2","0","160.78","(2,0)","2","0","153.13","(2,0)"
"377","1","2","133.39","(1,2)","2","2","122.25","(2,2)"
"378","1","0","140.98","(1,0)","2","1","134.12","(2,1)"
"379","1","1","171","(1,1)","1","1","163.36","(1,1)"
"380","2","0","141.06","(2,0)","2","0","133.41","(2,0)"
"381","1","0","148.07","(1,0)","2","2","140.76","(2,2)"
"382","1","0","144.53","(1,0)","1","0","138.8","(1,0)"
"383","1","1","158.79","(1,1)","2","2","148.09","(2,2)"
"384","2","0","168.26","(2,0)","2","0","160.61","(2,0)"
"385","1","0","161","(1,0)","1","0","155.27","(1,0)"
"386","1","0","172.42","(1,0)","2","2","161.15","(2,2)"
"387","2","0","146.09","(2,0)","2","1","138.04","(2,1)"
"388","0","0","146.5","(0,0)","2","2","135.35","(2,2)"
"389","2","0","157.91","(2,0)","2","0","150.26","(2,0)"
"390","1","0","167.46","(1,0)","2","0","161.33","(2,0)"
"391","0","0","143.46","(0,0)","0","0","139.63","(0,0)"
"392","2","0","155.3","(2,0)","2","0","147.65","(2,0)"
"393","1","1","162.54","(1,1)","1","1","154.9","(1,1)"
"394","0","0","137.37","(0,0)","0","0","133.55","(0,0)"
"395","2","0","169.02","(2,0)","2","0","161.37","(2,0)"
"396","1","1","152.79","(1,1)","2","2","144.72","(2,2)"
"397","1","0","154.29","(1,0)","1","0","148.55","(1,0)"
"398","0","0","153.24","(0,0)","1","2","149.08","(1,2)"
"399","1","1","149.77","(1,1)","1","1","142.12","(1,1)"
"400","2","0","143.95","(2,0)","2","0","136.3","(2,0)"
"401","0","2","139.59","(0,2)","0","2","131.94","(0,2)"
"402","1","0","166.52","(1,0)","1","0","160.79","(1,0)"
"403","2","0","162.97","(2,0)","1","2","154.65","(1,2)"
"404","2","0","151.61","(2,0)","2","0","143.96","(2,0)"
"405","2","0","162.51","(2,0)","1","2","153.85","(1,2)"
"406","2","0","167.84","(2,0)","2","0","160.19","(2,0)"
"407","1","1","149.06","(1,1)","1","1","141.41","(1,1)"
"408","1","1","152.17","(1,1)","1","1","144.52","(1,1)"
"409","2","0","167.83","(2,0)","2","0","160.18","(2,0)"
"410","2","0","148.4","(2,0)","2","0","140.75","(2,0)"
"411","1","0","143.75","(1,0)","1","1","137.18","(1,1)"
"412","2","0","157.86","(2,0)","2","2","149.26","(2,2)"
"413","2","0","141.24","(2,0)","2","0","133.59","(2,0)"
"414","2","2","161.88","(2,2)","2","2","150.41","(2,2)"
"415","1","0","142.08","(1,0)","2","1","136.26","(2,1)"
"416","1","0","152.84","(1,0)","1","0","147.11","(1,0)"
"417","0","2","144.77","(0,2)","0","2","137.12","(0,2)"
"418","2","0","145.04","(2,0)","2","0","137.39","(2,0)"
"419","0","2","152.66","(0,2)","1","2","144.18","(1,2)"
"420","1","1","137.19","(1,1)","1","1","129.54","(1,1)"
"421","0","2","141.93","(0,2)","0","2","134.28","(0,2)"
"422","1","1","151.01","(1,1)","1","1","143.36","(1,1)"
"423","1","0","146","(1,0)","2","0","140.02","(2,0)"
"424","2","0","158.53","(2,0)","2","2","148.92","(2,2)"
"425","1","0","147.27","(1,0)","1","0","141.53","(1,0)"
"426","1","0","143.55","(1,0)","1","0","137.81","(1,0)"
"427","2","0","145.94","(2,0)","1","2","137.93","(1,2)"
"428","0","0","158.04","(0,0)","2","0","152.79","(2,0)"
"429","0","0","145.52","(0,0)","2","2","138.34","(2,2)"
"430","0","0","147.25","(0,0)","2","2","142.88","(2,2)"
"431","1","0","140.02","(1,0)","1","0","134.29","(1,0)"
"432","1","0","152.8","(1,0)","0","2","145.77","(0,2)"
"433","1","0","134.86","(1,0)","1","1","128.12","(1,1)"
"434","2","0","167.73","(2,0)","2","0","160.08","(2,0)"
"435","1","0","150.44","(1,0)","1","2","142.89","(1,2)"
"436","1","1","167.08","(1,1)","1","1","159.43","(1,1)"
"437","1","0","143.11","(1,0)","1","0","137.37","(1,0)"
"438","2","0","141.24","(2,0)","1","2","133.26","(1,2)"
"439","1","0","140.88","(1,0)","1","0","135.14","(1,0)"
"440","1","1","152.48","(1,1)","1","1","144.83","(1,1)"
"441","0","0","159.55","(0,0)","0","2","154.19","(0,2)"
"442","1","1","153.3","(1,1)","1","1","145.65","(1,1)"
"443","1","0","172.53","(1,0)","1","1","164.96","(1,1)"
"444","1","0","163.16","(1,0)","1","0","157.43","(1,0)"
"445","2","0","162.59","(2,0)","2","0","154.94","(2,0)"
"446","1","0","148.63","(1,0)","1","0","142.9","(1,0)"
"447","1","0","137.06","(1,0)","1","0","131.32","(1,0)"
"448","1","0","156.76","(1,0)","1","1","150.76","(1,1)"
"449","1","2","140.96","(1,2)","1","2","131.4","(1,2)"
"450","1","0","164.86","(1,0)","1","0","159.12","(1,0)"
"451","1","1","157.72","(1,1)","1","1","150.08","(1,1)"
"452","1","1","138.7","(1,1)","1","1","131.05","(1,1)"
"453","1","1","181.59","(1,1)","1","1","173.94","(1,1)"
"454","0","0","141.99","(0,0)","1","0","136.3","(1,0)"
"455","1","0","149.15","(1,0)","1","1","142.08","(1,1)"
"456","0","2","156.41","(0,2)","2","2","146.82","(2,2)"
"457","1","1","158.64","(1,1)","1","1","150.99","(1,1)"
"458","2","0","159.87","(2,0)","2","0","152.22","(2,0)"
"459","2","0","162.71","(2,0)","2","0","155.06","(2,0)"
"460","2","0","162.8","(2,0)","2","0","155.15","(2,0)"
"461","1","0","143.14","(1,0)","1","2","135.15","(1,2)"
"462","2","0","147.96","(2,0)","2","0","140.31","(2,0)"
"463","2","0","166.14","(2,0)","2","0","158.49","(2,0)"
"464","1","1","149.07","(1,1)","1","1","141.42","(1,1)"
"465","1","1","157.98","(1,1)","1","2","149.74","(1,2)"
"466","2","0","149.44","(2,0)","1","2","141.79","(1,2)"
"467","1","1","142.5","(1,1)","1","1","134.85","(1,1)"
"468","1","0","162.2","(1,0)","1","0","156.47","(1,0)"
"469","2","0","169.25","(2,0)","2","0","161.6","(2,0)"
"470","2","0","178.35","(2,0)","2","0","170.7","(2,0)"
"471","2","0","146.22","(2,0)","2","0","138.57","(2,0)"
"472","2","0","157.08","(2,0)","2","0","149.43","(2,0)"
"473","2","0","166.6","(2,0)","2","0","158.95","(2,0)"
"474","2","0","134.21","(2,0)","1","2","125.42","(1,2)"
"475","2","0","159.22","(2,0)","2","0","151.57","(2,0)"
"476","0","0","144.77","(0,0)","2","2","139.81","(2,2)"
"477","1","0","159.74","(1,0)","1","0","154","(1,0)"
"478","2","2","125.25","(2,2)","2","2","113.78","(2,2)"
"479","2","0","141.88","(2,0)","2","0","134.23","(2,0)"
"480","1","0","153.21","(1,0)","2","0","146.76","(2,0)"
"481","2","0","142.63","(2,0)","2","0","134.99","(2,0)"
"482","2","0","157.16","(2,0)","2","0","149.51","(2,0)"
"483","1","1","152.08","(1,1)","1","1","144.43","(1,1)"
"484","2","0","171.78","(2,0)","2","0","164.14","(2,0)"
"485","2","0","141.5","(2,0)","2","0","133.85","(2,0)"
"486","1","0","154.04","(1,0)","1","1","146.58","(1,1)"
"487","2","0","135.63","(2,0)","2","2","127.7","(2,2)"
"488","2","0","150.91","(2,0)","2","0","143.26","(2,0)"
"489","1","0","152.63","(1,0)","2","0","146.83","(2,0)"
"490","1","1","147.4","(1,1)","1","1","139.75","(1,1)"
"491","1","0","147.89","(1,0)","1","1","141.19","(1,1)"
"492","1","0","172.17","(1,0)","1","0","166.43","(1,0)"
"493","1","0","159.36","(1,0)","1","0","153.62","(1,0)"
"494","2","0","170.11","(2,0)","2","0","162.47","(2,0)"
"495","1","0","152.17","(1,0)","2","0","145.44","(2,0)"
"496","2","0","160.42","(2,0)","2","0","152.78","(2,0)"
"497","1","0","150.27","(1,0)","1","0","144.53","(1,0)"
"498","2","0","153.03","(2,0)","2","0","145.38","(2,0)"
"499","1","0","153.37","(1,0)","1","0","147.63","(1,0)"
"500","2","0","140.25","(2,0)","2","0","132.6","(2,0)"
"501","2","0","157.3","(2,0)","2","0","149.66","(2,0)"
"502","1","1","146.32","(1,1)","1","1","138.67","(1,1)"
"503","2","0","154.08","(2,0)","2","0","146.43","(2,0)"
"504","1","0","145.67","(1,0)","1","0","139.93","(1,0)"
"505","1","0","147.1","(1,0)","1","0","141.37","(1,0)"
"506","2","0","159.15","(2,0)","2","0","151.51","(2,0)"
"507","2","0","139.6","(2,0)","2","0","131.95","(2,0)"
"508","2","2","155.88","(2,2)","2","2","144.41","(2,2)"
"509","2","0","140.57","(2,0)","2","0","132.93","(2,0)"
"510","1","1","158.01","(1,1)","1","1","150.36","(1,1)"
"511","1","1","158.28","(1,1)","1","1","150.63","(1,1)"
"512","2","0","149.88","(2,0)","2","0","142.23","(2,0)"
"513","1","1","137.41","(1,1)","1","1","129.76","(1,1)"
"514","1","1","151.02","(1,1)","1","1","143.38","(1,1)"
"515","1","0","150.16","(1,0)","2","0","143.67","(2,0)"
"516","2","0","178.59","(2,0)","2","0","170.95","(2,0)"
"517","0","2","135.47","(0,2)","0","2","127.82","(0,2)"
"518","1","0","153.57","(1,0)","1","2","145.45","(1,2)"
"519","2","0","154.1","(2,0)","2","0","146.45","(2,0)"
"520","1","0","153.72","(1,0)","2","0","146.52","(2,0)"
"521","2","0","152.91","(2,0)","1","2","144.58","(1,2)"
"522","0","0","143.89","(0,0)","0","0","140.07","(0,0)"
"523","2","2","132.51","(2,2)","2","2","121.04","(2,2)"
"524","2","0","163.83","(2,0)","1","2","155.23","(1,2)"
"525","1","1","146.5","(1,1)","1","1","138.85","(1,1)"
"526","2","0","153.97","(2,0)","2","0","146.32","(2,0)"
"527","2","0","161.72","(2,0)","2","0","154.07","(2,0)"
"528","2","0","127.61","(2,0)","2","0","119.97","(2,0)"
"529","1","1","168.73","(1,1)","1","2","160.58","(1,2)"
"530","1","0","159.29","(1,0)","2","2","150.14","(2,2)"
"531","1","1","149.65","(1,1)","1","2","140.35","(1,2)"
"532","1","0","147.12","(1,0)","1","0","141.38","(1,0)"
"533","1","0","136.02","(1,0)","2","2","125.53","(2,2)"
"534","1","0","126.79","(1,0)","2","2","115.73","(2,2)"
"535","2","0","150.21","(2,0)","2","0","142.56","(2,0)"
"536","1","0","160.91","(1,0)","2","0","154.57","(2,0)"
"537","2","0","147","(2,0)","2","0","139.35","(2,0)"
"538","1","1","160.05","(1,1)","1","1","152.4","(1,1)"
"539","1","2","147.11","(1,2)","1","2","137.55","(1,2)"
"540","1","0","139.69","(1,0)","2","2","131.86","(2,2)"
"541","2","0","141.68","(2,0)","2","0","134.03","(2,0)"
"542","0","2","146.18","(0,2)","0","2","138.53","(0,2)"
"543","2","0","164.79","(2,0)","2","0","157.14","(2,0)"
"544","1","0","138.49","(1,0)","1","0","132.76","(1,0)"
"545","1","1","146.44","(1,1)","1","1","138.79","(1,1)"
"546","2","0","154.07","(2,0)","2","0","146.42","(2,0)"
"547","2","0","145.64","(2,0)","2","0","138","(2,0)"
"548","1","0","154.75","(1,0)","2","0","147.59","(2,0)"
"549","1","1","168.1","(1,1)","1","1","160.46","(1,1)"
"550","1","1","157.05","(1,1)","1","1","149.41","(1,1)"
"551","1","1","149.62","(1,1)","1","1","141.97","(1,1)"
"552","2","0","143.12","(2,0)","2","0","135.47","(2,0)"
"553","2","0","164.78","(2,0)","1","2","157.08","(1,2)"
"554","1","1","135.31","(1,1)","1","1","127.66","(1,1)"
"555","1","0","139.89","(1,0)","2","0","133.84","(2,0)"
"556","1","0","144.35","(1,0)","1","0","138.62","(1,0)"
"557","1","1","158.58","(1,1)","1","1","150.93","(1,1)"
"558","2","0","160.6","(2,0)","2","0","152.95","(2,0)"
"559","2","2","158.39","(2,2)","2","2","146.91","(2,2)"
"560","2","0","162.04","(2,0)","2","0","154.39","(2,0)"
"561","0","2","113.08","(0,2)","0","2","105.43","(0,2)"
"562","0","2","131.31","(0,2)","0","2","123.66","(0,2)"
"563","1","0","147.59","(1,0)","1","0","141.85","(1,0)"
"564","2","0","167.74","(2,0)","2","0","160.09","(2,0)"
"565","2","0","148.54","(2,0)","2","0","140.89","(2,0)"
"566","2","0","180.36","(2,0)","2","0","172.71","(2,0)"
"567","2","0","164.3","(2,0)","2","0","156.65","(2,0)"
"568","1","0","144.68","(1,0)","2","0","137.77","(2,0)"
"569","1","1","128.26","(1,1)","1","1","120.61","(1,1)"
"570","0","0","147.33","(0,0)","0","2","141.09","(0,2)"
"571","1","1","149.85","(1,1)","1","1","142.2","(1,1)"
"572","2","0","170.96","(2,0)","2","0","163.32","(2,0)"
"573","0","2","129.48","(0,2)","0","2","121.83","(0,2)"
"574","1","0","162.46","(1,0)","2","2","152.29","(2,2)"
"575","1","1","142.55","(1,1)","1","1","134.9","(1,1)"
"576","1","2","124.79","(1,2)","1","2","115.23","(1,2)"
"577","1","1","167.88","(1,1)","1","1","160.23","(1,1)"
"578","1","0","145.75","(1,0)","1","1","139.42","(1,1)"
"579","2","0","171.92","(2,0)","2","0","164.27","(2,0)"
"580","1","0","149.88","(1,0)","0","2","143.38","(0,2)"
"581","1","0","156.46","(1,0)","0","2","150.39","(0,2)"
"582","1","0","161.29","(1,0)","2","0","153.81","(2,0)"
"583","1","2","171.42","(1,2)","1","2","161.86","(1,2)"
"584","2","0","149.45","(2,0)","2","0","141.81","(2,0)"
"585","1","0","155.3","(1,0)","1","0","149.57","(1,0)"
"586","1","1","171.92","(1,1)","1","1","164.27","(1,1)"
"587","2","0","156.55","(2,0)","2","2","148.81","(2,2)"
"588","1","0","145.07","(1,0)","0","2","138.19","(0,2)"
"589","1","1","153.69","(1,1)","1","1","146.04","(1,1)"
"590","1","0","147.14","(1,0)","2","1","139.24","(2,1)"
"591","1","0","141.9","(1,0)","2","0","135.76","(2,0)"
"592","0","1","145.41","(0,1)","0","1","139.67","(0,1)"
"593","1","2","132.85","(1,2)","2","2","121.45","(2,2)"
"594","2","0","155.76","(2,0)","1","2","147.78","(1,2)"
"595","1","0","162.16","(1,0)","2","0","154.75","(2,0)"
"596","2","0","159.96","(2,0)","2","0","152.31","(2,0)"
"597","1","0","154.17","(1,0)","1","1","147.35","(1,1)"
"598","1","1","147.84","(1,1)","1","1","140.19","(1,1)"
"599","0","1","134.23","(0,1)","0","1","128.5","(0,1)"
"600","1","1","159.48","(1,1)","1","1","151.83","(1,1)"
"601","1","0","148.76","(1,0)","2","2","140.06","(2,2)"
"602","2","0","157.9","(2,0)","1","2","149.46","(1,2)"
"603","2","0","140.92","(2,0)","2","0","133.27","(2,0)"
"604","0","0","151.46","(0,0)","0","0","147.64","(0,0)"
"605","0","0","131.44","(0,0)","2","0","127","(2,0)"
"606","1","1","171.22","(1,1)","2","2","162.84","(2,2)"
"607","2","0","158.3","(2,0)","2","0","150.66","(2,0)"
"608","1","0","127.48","(1,0)","2","0","119.83","(2,0)"
"609","1","0","151.83","(1,0)","2","0","144.89","(2,0)"
"610","2","0","139.59","(2,0)","1","2","131.92","(1,2)"
"611","1","1","167.73","(1,1)","1","1","160.09","(1,1)"
"612","1","0","151.25","(1,0)","1","1","145.18","(1,1)"
"613","1","1","158.45","(1,1)","1","1","150.81","(1,1)"
