titas1_500,titas2_500,titas3_500,sigma2_500,ces_500,titas1_100,titas2_100,X.titas3_100.,titas3_100,sigma2_100,ces_100
0.704615287,0.313203268,-0.212978942,0.907247708,-0.118906416,0.738970365,0.401649889,titas3_100,-0.195285,0.88112862,-0.229657397
0.614829389,0.183924882,-0.38586276,1.028573101,-0.023813679,0.59172343,0.18180665,titas3_100,-0.381207751,0.964345491,0.281980276
0.753309908,0.217268652,-0.307345114,1.059538713,0.15302946,0.771697887,0.237393803,titas3_100,-0.316489937,1.260804371,0.065639131
0.693610585,0.222457065,-0.288438628,0.918849136,-0.068433884,0.735448788,0.097565349,titas3_100,-0.379504524,1.032807741,0.00807467
0.700431366,0.208828603,-0.281520935,1.018522428,-0.008873771,0.517507849,-0.069371491,titas3_100,-0.34911682,0.8940873,0.164743514
0.691461138,0.198240122,-0.318917607,0.987744169,0.059532305,0.694285072,0.159896665,titas3_100,-0.345723906,1.130378173,0.064816582
0.652603153,0.134300515,-0.339797612,1.080209795,0.041343643,0.623009849,0.103484472,titas3_100,-0.442707843,1.086182759,0.124637335
0.716742596,0.133574984,-0.387953805,0.968650864,-0.020618681,0.849582896,0.16187093,titas3_100,-0.370030009,1.279626771,0.019973039
0.66577643,0.191951838,-0.333639986,0.997420666,-0.004815198,0.595230748,0.040483412,titas3_100,-0.369437353,1.037182554,0.048556208
0.723695045,0.22028916,-0.347723872,0.932321655,0.026825141,0.621090945,-0.117926483,titas3_100,-0.496743506,0.701069102,0.036133808
0.66697947,0.11205353,-0.379056253,0.99652904,-0.000587866,0.655773255,0.124731003,titas3_100,-0.478528923,0.772484394,0.124288851
0.694460014,0.201342956,-0.326638834,0.990728776,0.102417788,0.602397215,0.113798228,titas3_100,-0.171917153,1.067457439,0.381500292
0.66055764,0.183910604,-0.33329246,1.049943494,-0.007976839,0.611515151,0.119985436,titas3_100,-0.508190353,0.903932028,0.012131819
0.671955854,0.185242675,-0.292688862,0.92512094,-0.044757963,0.752054444,0.331470019,titas3_100,-0.137947759,0.828948189,0.088252551
0.738860189,0.262062145,-0.241112228,0.970346556,0.011548469,0.72409296,0.222498136,titas3_100,-0.231569114,1.103119283,-0.092483446
0.756689633,0.241478768,-0.314246034,0.989330654,-0.015920919,0.791731279,0.260431735,titas3_100,-0.414060141,1.118422387,0.257870285
0.675465306,0.176364611,-0.305388637,0.913484926,0.034263744,0.703048308,0.184896653,titas3_100,-0.485652094,0.927836888,-0.212635158
0.667819101,0.236573945,-0.244639857,1.056869965,0.131586748,0.655433328,0.233408371,titas3_100,-0.295031078,1.031629439,0.088079458
0.712517077,0.239522156,-0.302738705,1.017168393,0.025063101,0.968766645,0.543528554,titas3_100,-0.098758275,1.201377294,0.296140201
0.727670868,0.225515031,-0.294480812,0.977610163,-0.045534813,0.677404754,0.038687196,titas3_100,-0.331158279,0.930641561,-0.172492362
0.68238592,0.176684706,-0.329533223,0.968410413,-0.066612747,0.815308093,0.266024389,titas3_100,-0.227685545,0.963736053,-0.204476135
0.686753371,0.209541911,-0.340827556,1.160132418,-0.076487645,0.678024748,0.189002339,titas3_100,-0.438804189,1.092196191,-0.114035678
0.700002647,0.136793614,-0.36914124,1.060505702,0.045088606,0.579416467,-0.06840499,titas3_100,-0.611730608,1.300940011,0.131113177
0.67330605,0.179777709,-0.281504492,0.918035358,0.040665257,0.497298725,-0.032921117,titas3_100,-0.413224654,1.125476805,0.095790559
0.684887975,0.208152792,-0.272328109,1.00449384,-0.141652108,0.758004915,0.222659582,titas3_100,-0.233145029,1.474162966,0.06275663
0.767118343,0.275611155,-0.272246552,0.981378279,-0.016942479,0.698428907,0.203047119,titas3_100,-0.231713555,0.840996991,-0.07690906
0.668768634,0.236418757,-0.263011982,0.989025177,0.042801414,0.646446063,0.035346974,titas3_100,-0.415407044,0.88850254,0.185510564
0.684151323,0.188570163,-0.262745835,0.965225258,-0.045291944,0.773373687,0.411777131,titas3_100,-0.184226996,0.967124095,0.010193948
0.756513614,0.230715478,-0.307676901,1.000707251,-0.000132482,0.622512246,0.014336939,titas3_100,-0.337483385,0.793476752,0.001301573
0.75468804,0.212503699,-0.319797952,1.023975245,0.004072949,0.908431879,0.364219158,titas3_100,-0.177637346,0.812877003,-0.391926045
0.671409504,0.177453417,-0.320189515,0.998156061,-0.018147462,0.942370158,0.478889124,titas3_100,-0.230983261,0.963376613,-0.003578539
0.661735958,0.101189495,-0.437641648,0.970028092,0.046362152,0.806758137,0.095653281,titas3_100,-0.514153071,1.022551074,0.016731542
0.754174492,0.182395668,-0.299111633,1.089021961,0.026494403,0.618416255,0.147882331,titas3_100,-0.300888243,1.111490693,0.262941742
0.796905524,0.224415014,-0.254182026,1.098657126,0.08399196,0.81784316,0.250608785,titas3_100,-0.256922119,1.068189671,0.187455331
0.755756994,0.233403813,-0.302384574,0.965179457,-0.074586684,0.695427907,0.014452719,titas3_100,-0.385371567,0.744667347,-0.117423575
0.675601078,0.188494814,-0.360434574,0.974586154,-0.038985116,0.600988734,0.179807217,titas3_100,-0.349225218,0.697713717,0.068910166
0.72509069,0.227463462,-0.28410179,0.999086883,-0.097942606,0.675132099,0.149381944,titas3_100,-0.287598632,1.048930061,-0.042797561
0.664928868,0.173221269,-0.33215692,0.947337261,0.173025319,0.673443443,0.180164704,titas3_100,-0.479998552,0.807794288,0.454395187
0.629693463,0.157451066,-0.319849681,1.018139037,-0.02847995,0.675734412,0.279692217,titas3_100,-0.271784598,1.030494612,0.109042831
0.64517128,0.110774972,-0.392080544,1.080686538,-0.153530367,0.641857057,0.043693274,titas3_100,-0.314640774,0.969272355,-0.039567877
0.653345265,0.250735678,-0.255509812,1.067680338,-0.06193119,0.599268517,0.092166744,titas3_100,-0.470968305,1.170263714,-0.292433128
0.742365845,0.296111383,-0.181010108,0.99253092,0.043182298,0.833790315,0.310515526,titas3_100,-0.271528237,1.093864603,0.042594768
0.653315824,0.08051258,-0.405734003,0.96201621,-0.042758947,0.606528159,0.067182808,titas3_100,-0.372698902,0.778846399,-0.056293469
0.719765258,0.213150424,-0.283696048,0.920583041,0.07716234,0.597049384,0.046578798,titas3_100,-0.49533642,1.108646823,-0.007327541
0.67559711,0.159853255,-0.324595751,0.922385987,-0.058233963,0.688287656,0.136353271,titas3_100,-0.380575933,1.126822277,-0.045506309
0.800796637,0.256808881,-0.281029732,1.001087559,0.050754993,0.727182411,0.205444242,titas3_100,-0.307501122,0.938941788,0.256604437
0.702408839,0.173459084,-0.36251877,1.035235204,0.014082984,0.687272108,0.191553964,titas3_100,-0.317293516,0.906823238,-0.038571608
0.668041011,0.180963525,-0.345819646,1.022048945,0.070692458,0.794147623,0.27239374,titas3_100,-0.149709634,0.881230766,0.011477761
0.693883694,0.234703092,-0.275556141,1.069706733,-0.042509267,0.793755751,0.149459089,titas3_100,-0.33508813,1.008284997,-0.222604534
0.724364644,0.243334837,-0.271665336,0.94872039,-0.031907123,0.791614329,0.223876954,titas3_100,-0.250170249,0.998746051,-0.101151019
0.738384417,0.197591787,-0.308041911,1.041710506,0.054417379,0.616486918,-0.042789629,titas3_100,-0.405242593,0.903444943,0.199809383
0.729111173,0.217664307,-0.338768235,1.068764146,-0.145572874,0.816405878,0.296940579,titas3_100,-0.333956171,1.100875954,-0.104339636
0.595661891,0.14006768,-0.340619021,0.995184579,-0.07283387,0.686962757,0.111161739,titas3_100,-0.36095809,0.78489652,-0.203700527
0.658186813,0.119153572,-0.36980893,0.960563101,0.04689274,0.566130954,0.013144828,titas3_100,-0.374978187,1.120170699,0.155152054
0.738201147,0.260000928,-0.219342062,1.00812929,-0.044828124,0.882057022,0.439237133,titas3_100,-0.142827311,1.028093361,0.024775085
0.694380893,0.231040215,-0.255542563,1.024569869,-0.019693712,0.755901083,0.345615271,titas3_100,-0.190486213,1.108257223,-0.451564476
0.730374259,0.209718778,-0.313559185,1.01324403,-0.079685162,0.62012183,0.134817546,titas3_100,-0.340938197,1.074939149,-0.349094906
0.660589662,0.134464613,-0.262323049,0.950380666,0.155842767,0.675422941,0.483463747,titas3_100,-0.456381465,0.848081501,0.342042279
0.704154766,0.140690189,-0.355396885,0.964346306,-0.053280901,0.639807686,-0.062824663,titas3_100,-0.565096229,0.926517145,-0.248381272
0.662837533,0.103109195,-0.339669637,1.076347183,0.154206322,0.598452913,0.038198569,titas3_100,-0.508827971,1.221623715,0.302631464
0.75318044,0.283570699,-0.21748584,1.031052108,-0.001956927,0.804004704,0.440011548,titas3_100,-0.23304551,1.051357402,-0.011880245
0.606446865,0.060674302,-0.393762415,0.941441507,-0.019232222,0.497811359,-0.094585558,titas3_100,-0.534430506,1.083645633,0.129952715
0.732998439,0.151844584,-0.342101675,1.025744905,0.022211419,0.814099758,0.217983306,titas3_100,-0.297946831,1.04734828,0.232250589
0.734732518,0.253794633,-0.245808329,1.031979581,-0.015417112,0.669549059,0.000689797,titas3_100,-0.445066886,1.03679121,0.063753073
0.679104986,0.194339424,-0.360450493,0.924938972,-0.115407355,0.894675548,0.56744194,titas3_100,-0.241259052,0.861656057,-0.125459691
0.723062334,0.208392039,-0.270773933,0.920318214,0.01597764,0.587835383,0.024860742,titas3_100,-0.419727221,0.663290276,0.005561737
0.591531456,0.140144851,-0.343724675,0.996827043,-0.057983938,0.53719997,0.032946727,titas3_100,-0.380587781,0.939519037,-0.026258314
0.679063254,0.096852392,-0.352263134,1.084136244,0.046084248,0.611393167,-0.208035988,titas3_100,-0.572310314,0.95964368,0.029112699
0.718238693,0.241754003,-0.263169985,0.963140359,0.076847316,0.732343397,0.180124632,titas3_100,-0.449359711,0.984843889,-0.07685083
0.714103899,0.257419139,-0.287014244,0.926886643,0.019935732,0.620603759,0.024833721,titas3_100,-0.257487055,0.804554216,-0.162139456
0.648731224,0.169287708,-0.324846483,1.050847702,-0.032863738,0.592002896,0.140263173,titas3_100,-0.446779021,0.859080736,-0.060943217
0.73558748,0.231374582,-0.27045543,1.041063173,-0.054427125,0.582168282,-0.052426733,titas3_100,-0.482762968,1.086102384,-0.116816697
0.700180806,0.195569285,-0.244839753,0.987036317,0.160683727,0.738032857,0.236286852,titas3_100,-0.265982415,0.829367195,0.030429176
0.706908152,0.186475671,-0.264234812,0.875921879,0.057905263,0.80832146,0.330614573,titas3_100,-0.261918272,0.888212401,0.124022682
0.677851154,0.1161639,-0.371964025,1.080461967,-0.006060543,0.755017244,0.124343872,titas3_100,-0.378840386,1.140503032,-0.163181358
0.662934599,0.171912969,-0.306370896,0.989856389,-0.028239561,0.867913824,0.274214849,titas3_100,-0.109593443,0.785566407,-0.273046288
0.671333228,0.148391551,-0.375627856,0.93243129,0.057609424,0.697178665,0.211528299,titas3_100,-0.29543632,1.008003546,0.016892084
0.810306727,0.262550245,-0.292622719,1.069991492,0.033112657,0.913706665,0.439400911,titas3_100,-0.212011112,1.114573694,-0.074812654
0.606569954,0.039350833,-0.382731919,1.032293143,-0.183487661,0.656094479,0.054424918,titas3_100,-0.408612746,1.283932494,-0.130940886
0.778743741,0.230178288,-0.284991891,1.018823729,-0.084538347,0.85203168,0.29452988,titas3_100,-0.158896032,0.929809629,-0.210109241
0.655998036,0.153691837,-0.313979917,1.119391458,-0.003703635,0.525818718,0.01416823,titas3_100,-0.396101272,1.509577046,-0.021417052
0.720036893,0.233675097,-0.299107392,1.057278388,0.011149036,0.681784912,0.204314485,titas3_100,-0.261150843,0.946578548,-0.016555024
0.690838479,0.212161933,-0.296740802,0.956508774,-0.017154354,0.668366242,0.110764239,titas3_100,-0.511134874,0.72521862,-0.152833692
0.651452488,0.155025019,-0.254980182,1.072984515,0.036230561,0.817916133,0.210444105,titas3_100,-0.151909732,0.855514027,0.147945707
0.673602945,0.143758834,-0.284085243,1.052710986,-0.112247786,0.674447488,0.216472781,titas3_100,-0.575438265,0.836804076,-0.012538311
0.705449564,0.195669966,-0.336334244,1.007491162,-0.019365535,0.587388272,0.049101682,titas3_100,-0.469426389,1.018863508,0.16030927
0.715075162,0.251180907,-0.208922511,0.893343711,-0.079766961,0.623823721,0.222297408,titas3_100,-0.199339329,0.886103107,-0.089628691
0.689498423,0.198737351,-0.234601015,1.04146261,-0.050922306,0.626036418,0.029307636,titas3_100,-0.324608298,1.154866895,0.013524458
0.732481968,0.189146352,-0.362312359,1.029103383,0.100532585,0.611656907,-0.001692443,titas3_100,-0.468417898,0.86484877,0.2799294
0.66757375,0.204839897,-0.301929085,1.035430458,-0.076297813,0.682317564,0.082451666,titas3_100,-0.463215448,1.047743779,-0.060778691
0.67116135,0.166902931,-0.311774761,1.123827237,0.118377565,0.609217508,0.084999091,titas3_100,-0.355123322,1.146238508,0.221916233
0.697765365,0.207187149,-0.265964371,1.055683117,0.054018232,0.660328264,0.07121664,titas3_100,-0.319219772,1.117445793,0.078471269
0.672748316,0.154817351,-0.323716291,1.001360371,-0.06520585,0.570547864,0.068982479,titas3_100,-0.38691891,0.969349856,0.081291775
0.773853861,0.220243988,-0.314198822,1.046519918,-0.09163007,0.872737629,0.343317619,titas3_100,-0.251115726,0.983004468,-0.308044409
0.680591382,0.213360441,-0.302107358,1.041095777,0.040314018,0.593275974,0.082169407,titas3_100,-0.393253479,1.147546214,0.238526402
0.688623316,0.219538973,-0.346355662,0.92852306,0.129571267,0.692886922,0.281309521,titas3_100,-0.317170197,0.944528988,0.067282909
0.773237001,0.283454225,-0.17804674,1.053392933,-0.063998417,0.646092238,0.246242491,titas3_100,-0.28226252,1.071246977,-0.267331849
0.671026951,0.196025542,-0.297524684,0.990359601,0.03389185,0.51880578,0.168513356,titas3_100,-0.346904148,0.936470779,-0.086676525
0.763397631,0.186030583,-0.314364902,0.935277752,-0.011294597,0.667396465,0.015989402,titas3_100,-0.508674664,0.865213573,-0.270122275
0.666378476,0.214637277,-0.331133527,0.999482383,-0.028519756,0.576184271,0.160507446,titas3_100,-0.296276519,1.112899621,-0.073944933
0.692270099,0.147804963,-0.322368289,0.957730734,0.06819328,0.57579189,0.028917391,titas3_100,-0.35695289,0.863144057,-0.036251079
0.723808452,0.257399141,-0.298394261,0.974451703,-0.03980141,0.755340286,0.277138134,titas3_100,-0.261120676,1.25862212,-0.070575774
0.728066837,0.254990698,-0.296057828,1.010407207,-0.009521898,0.803598415,0.270841348,titas3_100,-0.204720315,1.075654741,-0.069925552
0.73430864,0.225895381,-0.32494097,1.01422763,0.046674014,0.64726404,0.187172266,titas3_100,-0.341914843,0.987081939,0.090523917
0.723348522,0.181061597,-0.318205518,1.080781067,-0.031789344,0.820296336,0.276586185,titas3_100,-0.30680515,1.500727503,0.044593392
0.744638471,0.159917156,-0.303087538,1.065009475,0.095728338,0.651663177,-0.004179113,titas3_100,-0.267618175,0.989231755,0.070216398
0.72599605,0.173112485,-0.323493936,0.987691331,0.047862683,0.485014769,-0.039585699,titas3_100,-0.496116802,1.053600823,0.250511084
0.681186461,0.176396693,-0.328261789,0.921840321,-0.058677446,0.756411479,0.236669927,titas3_100,-0.339571448,0.878910855,-0.027320675
0.647246515,0.115875652,-0.321141448,0.970140532,0.029511595,0.571856557,0.089471493,titas3_100,-0.24376485,0.988883284,-0.004098371
0.720160759,0.204416823,-0.297726615,0.968201415,-0.029653445,0.683191088,0.182185942,titas3_100,-0.285360611,1.059623712,0.109672421
0.711325197,0.213620335,-0.257363225,0.949854289,0.035931087,0.526203513,0.097543975,titas3_100,-0.425906419,0.918719544,0.241935087
0.749890648,0.215685645,-0.268314778,1.003784429,0.014681564,0.657661531,-0.068240332,titas3_100,-0.360116546,0.949708852,-0.077212932
0.766136404,0.273675957,-0.298488909,1.006265481,-0.087471191,0.824103904,0.311616758,titas3_100,-0.263114345,0.96295784,-0.097522309
0.661575099,0.144882038,-0.311799856,0.987514342,-0.063247929,0.567059566,0.065136531,titas3_100,-0.400916544,0.858738825,0.121211852
0.6748071,0.176659829,-0.354743057,1.016036308,0.059430841,0.648998737,0.130929669,titas3_100,-0.346803047,1.096450384,0.100475279
0.738856192,0.208461899,-0.25155048,1.0355897,0.034241702,0.761884598,0.208164855,titas3_100,-0.314621329,1.173963908,-0.099940055
0.680646013,0.159415756,-0.285690558,0.993268027,0.06282698,0.653102779,0.015016433,titas3_100,-0.409003913,1.409494921,-0.062770003
0.69276225,0.169855799,-0.318891343,1.03086014,0.006697735,0.589725762,0.003275177,titas3_100,-0.331805839,1.288028027,0.079432664
0.657458263,0.178650238,-0.281676863,1.148454212,-0.0062099,0.500243468,0.034869293,titas3_100,-0.329818666,0.98141415,-0.123955905
0.736396285,0.273456874,-0.228701005,1.034176875,-0.004790268,0.539988105,0.146899974,titas3_100,-0.267413315,0.967534733,-0.156850657
0.684155946,0.217308348,-0.291246358,1.043299881,-0.024941179,0.648779274,0.152011521,titas3_100,-0.282637041,0.935381819,-0.147519519
0.702456637,0.213898493,-0.348108233,1.022783028,0.033242274,0.842088703,0.298785586,titas3_100,-0.283242247,0.988228321,-0.006488365
0.700813143,0.245249363,-0.304075897,0.96470998,0.077599552,0.679094505,0.212373696,titas3_100,-0.313080032,0.807790443,-0.004067461
0.722793717,0.17600034,-0.347159597,1.075365174,-0.010533402,0.783802755,0.242261379,titas3_100,-0.244510093,0.985831091,0.076296519
0.66459067,0.186319374,-0.311801697,1.062615928,0.105337224,0.489215869,-0.019324937,titas3_100,-0.472267105,1.244108166,-0.082247608
0.624599324,0.096715487,-0.365813892,0.88261007,-0.097038211,0.677045882,0.131791544,titas3_100,-0.436008661,0.851187204,-0.165277079
0.749251139,0.222273738,-0.297568861,0.950867576,-0.0045373,0.84802462,0.296708743,titas3_100,-0.372118142,0.749526178,-0.26103116
0.749057398,0.195452447,-0.323746201,0.904205465,-0.073264469,0.735461479,0.170635308,titas3_100,-0.465198353,0.924336308,0.059219749
0.670442176,0.108504246,-0.334103225,0.913312476,-0.035960455,0.661348185,0.126505124,titas3_100,-0.357089975,0.85819133,-0.192036891
0.660686466,0.137950326,-0.342137803,1.001299916,-0.046161964,0.686179734,0.087335987,titas3_100,-0.459618126,0.940123329,-0.310347748
0.679233287,0.198078736,-0.283334851,1.006282788,-0.026881036,0.638253371,0.283028628,titas3_100,-0.215879632,0.801367858,-0.097307168
0.711958883,0.173510533,-0.360631987,0.9087052,-0.052781651,0.651600839,0.125482586,titas3_100,-0.34010354,1.048705728,0.063937983
0.7176905,0.151778114,-0.292100673,0.964815097,0.095815522,0.528774906,0.154082923,titas3_100,-0.044566326,0.895018349,0.02431738
0.769099174,0.299858556,-0.236795232,1.052103868,0.027458651,0.827084497,0.309354044,titas3_100,-0.224932951,1.183817762,0.327391199
0.707196702,0.215929046,-0.253030728,0.997388591,0.064113059,0.680839528,0.138161599,titas3_100,-0.346941315,0.786456879,0.051818202
0.650937597,0.118656473,-0.347176619,1.106287033,0.13939097,0.578973107,-0.024165537,titas3_100,-0.46313856,1.09131026,-0.039025686
0.744631482,0.30651763,-0.156370078,0.98137624,-0.017779956,0.866475796,0.57299701,titas3_100,-0.029409285,0.97786892,-0.017193913
0.753282553,0.249340779,-0.260318493,1.018370855,-0.00192639,0.759709912,0.319010382,titas3_100,-0.311408938,1.257156503,0.040818902
0.623480267,0.214211932,-0.272218743,0.971216939,0.08604968,0.701489788,0.209505957,titas3_100,-0.207538331,1.065454666,0.083797399
0.696652475,0.177999786,-0.328409701,1.014617776,-0.00424822,0.561046874,0.073779485,titas3_100,-0.386705379,1.077491841,-0.035252749
0.731126228,0.205219284,-0.289635376,1.059844822,0.08811639,0.789285819,0.397450004,titas3_100,-0.247269944,1.060218525,0.063741512
0.685617696,0.264709071,-0.271632554,1.040630022,0.006391927,0.655541342,0.225774449,titas3_100,-0.105916894,1.06112655,0.024225316
0.718169088,0.243465121,-0.303945988,0.925010052,0.125261077,0.64719666,0.167114317,titas3_100,-0.191875687,0.816951997,0.342576889
0.690955685,0.211403461,-0.26398929,0.886473493,0.068494145,0.80164411,0.40228935,titas3_100,-0.118457984,0.828494039,0.178471341
0.697270989,0.177518496,-0.318083693,0.961981698,-0.015181379,0.730429085,0.221470203,titas3_100,-0.3019706,0.992006094,0.180982556
0.685639588,0.193771445,-0.302745248,1.05727797,0.058358795,0.68140794,0.267233048,titas3_100,-0.268836476,1.028565502,0.278567722
0.759383646,0.202288648,-0.236907669,1.047626148,-0.064458923,0.84018444,0.323663469,titas3_100,-0.106386657,0.899582972,-0.203487986
0.738888187,0.216312806,-0.327249893,0.998289012,-0.058530157,0.538384775,-0.079105302,titas3_100,-0.636245156,1.108246772,0.150165033
0.685779096,0.195306436,-0.300883048,1.060217445,-0.024603609,0.758722271,0.346665375,titas3_100,-0.21984833,1.106399371,0.059882122
0.623315035,0.206342057,-0.323921982,1.042197296,-0.089213747,0.59398307,0.142069936,titas3_100,-0.38348392,1.26428279,-0.371176086
0.642549688,0.18331577,-0.274291877,1.047325862,0.015991345,0.615286333,-0.059688369,titas3_100,-0.425295764,1.001489079,0.18227944
0.64228565,0.095271918,-0.360762956,0.960042342,0.018718704,0.667371289,0.159204963,titas3_100,-0.409251537,0.791764377,-0.181711808
0.717650817,0.236133399,-0.304239665,1.088688633,-0.01844276,0.764647223,0.156492596,titas3_100,-0.283745934,0.998643042,0.204747919
0.737382875,0.246714295,-0.30217339,1.004314366,-0.0140199,0.736082246,0.331166161,titas3_100,-0.289238228,0.985038374,0.251470989
0.677351599,0.213114477,-0.30191781,1.10735143,0.249893353,0.66780327,0.173655153,titas3_100,-0.323188156,1.050190576,0.355788931
0.679845471,0.192516652,-0.334499715,1.060351485,0.02555921,0.630407876,0.283099255,titas3_100,-0.323185842,1.066667347,0.173991492
0.72420586,0.150331682,-0.332492055,1.083740938,0.015130123,0.749198133,0.138774906,titas3_100,-0.39114237,1.356873625,0.191489762
0.724484861,0.219423606,-0.262754188,1.066182676,0.0213952,0.816659188,0.463025944,titas3_100,-0.104729745,0.962596964,-0.102025959
0.673066486,0.164700321,-0.24343578,1.109636298,-0.002240057,0.596533137,0.043200333,titas3_100,-0.216509335,1.206774769,-0.291777285
0.648205651,0.094600891,-0.326826299,0.998460995,-0.01070028,0.55000387,0.132510182,titas3_100,-0.278083621,1.096901876,-0.059788424
0.763188442,0.336446136,-0.232323222,1.009526942,0.003307134,0.801558821,0.276259895,titas3_100,-0.297365161,0.825060047,0.014814569
0.631375989,0.216396112,-0.258633289,1.045955328,-0.114391317,0.58842261,0.074117964,titas3_100,-0.257585799,1.048217735,0.060197297
0.631888996,0.177941881,-0.331520635,0.954936518,0.000174349,0.665669765,0.16470103,titas3_100,-0.422243006,0.895760695,0.156536152
0.691865895,0.176664298,-0.335283956,1.073720234,-0.007879233,0.716962549,0.104223656,titas3_100,-0.48396427,1.059990739,-0.029565571
0.656303609,0.156872787,-0.282297009,0.895206385,0.033386553,0.655777234,0.046441947,titas3_100,-0.306476565,0.740163933,-0.182132198
0.658691545,0.104049031,-0.400550843,0.978836437,0.029513806,0.64691992,-0.024784988,titas3_100,-0.411700009,0.746505835,-0.005720105
0.671416814,0.183398971,-0.284641223,0.91392615,0.037613431,0.717926856,0.128795761,titas3_100,-0.320476591,0.747424262,0.018918797
0.630722845,0.148748765,-0.311663382,0.958605963,0.038477828,0.677143934,0.146137411,titas3_100,-0.376000417,0.985571145,-0.053288528
0.752301476,0.304191472,-0.260698821,1.022721442,-0.088606128,0.664207755,0.26807734,titas3_100,-0.286739433,1.091581939,-0.110848669
0.630987938,0.154522607,-0.325812034,0.934023394,-0.025390801,0.645187445,0.092969835,titas3_100,-0.429011149,0.977868824,0.15240617
0.696893308,0.160821688,-0.384459244,1.084785511,-0.048364721,0.733653062,0.32848727,titas3_100,-0.276437653,1.078707084,-0.099748181
0.688527233,0.209858906,-0.298371247,0.988144704,0.030074254,0.655077344,0.177951733,titas3_100,-0.31536979,1.040988383,0.048467533
0.679433996,0.182428237,-0.272197431,1.11701979,0.029009105,0.697142205,0.164903685,titas3_100,-0.322779136,1.116730475,-0.317778483
0.739059122,0.236060817,-0.364924721,0.976635252,-0.14674682,0.744960322,0.210494909,titas3_100,-0.304278359,1.033286499,-0.200723845
0.694231479,0.246920484,-0.232721189,1.004222336,-0.074014375,0.863246597,0.433811011,titas3_100,-0.152315706,1.010881024,-0.164648347
0.738561792,0.284407748,-0.178078317,0.948458613,-0.13611471,0.709306502,0.271014394,titas3_100,-0.133805298,1.185187423,-0.048576221
0.741160224,0.216310856,-0.313028168,1.04694415,0.053534039,0.870620379,0.272323011,titas3_100,-0.522377289,0.892082364,-0.095551582
0.706216945,0.206103956,-0.310007158,0.929817335,0.07872903,0.712892797,0.213641498,titas3_100,-0.263245023,0.931516488,0.19324516
0.643438967,0.139060765,-0.369311805,0.97118968,-0.01344808,0.409087892,-0.270859466,titas3_100,-0.556975555,0.86477114,-0.097510183
0.687070925,0.15324703,-0.313976856,0.928718872,-0.116081351,0.644732178,0.13291865,titas3_100,-0.333950316,0.793190163,-0.184257869
0.726633496,0.163093774,-0.338617696,1.075324411,-0.068668992,0.842984413,0.21342846,titas3_100,-0.242294943,0.898272594,-0.027539422
0.674773259,0.109409837,-0.355268633,1.005010174,0.062422094,0.716540268,0.296376163,titas3_100,-0.076755488,1.042503515,0.102532337
0.721346354,0.293402522,-0.24443082,0.990957192,-0.074790717,0.770186355,0.232927572,titas3_100,-0.309751998,0.855137756,-0.119129927
0.731275999,0.188315173,-0.278700466,0.98881744,0.064608378,0.579393292,-0.02950576,titas3_100,-0.452070477,1.155790657,0.198042347
0.676218693,0.096461231,-0.330000892,1.149910734,0.082364286,0.58413258,-0.016426203,titas3_100,-0.333185575,1.201714506,0.026494588
0.639094067,0.096496065,-0.368007579,1.059218857,-0.002112137,0.524734335,-0.002880388,titas3_100,-0.386946746,1.043827759,-0.072347116
0.613576055,0.039074582,-0.412949064,0.931706466,0.081785658,0.695543931,0.182024078,titas3_100,-0.406208099,0.793515685,0.018538046
0.749382753,0.217426952,-0.260793568,0.929454792,0.088578959,0.990637485,0.315731945,titas3_100,-0.280744969,0.901401593,-0.144393204
0.738865345,0.227054097,-0.287008283,0.979285957,0.076090795,0.70343779,-0.080800522,titas3_100,-0.53992566,0.831738474,-0.0420754
0.704496972,0.194671559,-0.324355385,0.953023551,0.039685053,0.58550794,-0.061010117,titas3_100,-0.446361336,0.989763894,0.000969443
0.666728356,0.143700066,-0.341527222,0.979077066,-0.071277193,0.72421225,0.17693773,titas3_100,-0.340917331,1.097196374,-0.259748753
0.724947853,0.269026032,-0.235034772,0.93592587,-0.109344156,0.824365976,0.180090707,titas3_100,-0.547686225,0.953371024,-0.178525288
0.708541151,0.230809895,-0.28146867,1.0629269,0.012030052,0.717055226,0.20892721,titas3_100,-0.287854346,0.979579333,0.029508721
0.722975565,0.152793168,-0.308018157,1.086482457,0.041636358,1.012780029,0.549626327,titas3_100,-0.054101344,0.800273439,0.135284924
0.700188301,0.210553432,-0.350664059,0.99169022,-0.048802044,0.658115835,0.164913437,titas3_100,-0.350219645,0.777462721,0.023634938
0.735803589,0.195910404,-0.321618298,0.976846353,-0.01167247,0.588921009,0.038966378,titas3_100,-0.367597445,0.807441389,0.096275101
0.692123557,0.1137841,-0.37605935,1.061534915,0.051982836,0.457641573,-0.081925855,titas3_100,-0.502927705,0.940558939,0.397783448
0.637101178,0.197080252,-0.279576879,0.93040172,0.062967518,0.523428853,0.22352019,titas3_100,-0.230374999,0.854816626,0.260701181
0.762630238,0.213335847,-0.302511968,0.98773955,0.071775943,0.959780499,0.472253099,titas3_100,-0.231373666,1.108301108,0.155673324
0.736134314,0.243219039,-0.233265552,1.084564812,0.004673003,0.720413788,0.166436062,titas3_100,-0.287370618,1.093001368,0.150919438
0.747823003,0.204985305,-0.332670527,1.037267639,-0.032539638,0.630046098,0.152618002,titas3_100,-0.348547344,0.963652119,-0.040702213
