"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"872","2","2","596.55","(2,2)","2","2","576.76","(2,2)"
"873","1","2","611.08","(1,2)","1","2","594.59","(1,2)"
"874","2","2","603.64","(2,2)","2","2","583.85","(2,2)"
"875","1","2","588.91","(1,2)","1","2","572.41","(1,2)"
"876","2","0","571.47","(2,0)","2","0","558.27","(2,0)"
"877","2","0","581.84","(2,0)","2","0","568.65","(2,0)"
"878","2","0","590.6","(2,0)","2","2","576.88","(2,2)"
"879","1","2","564.85","(1,2)","1","2","548.36","(1,2)"
"880","2","2","557.42","(2,2)","2","2","537.63","(2,2)"
"881","1","2","572.77","(1,2)","1","2","556.28","(1,2)"
"882","2","2","616.54","(2,2)","2","2","596.75","(2,2)"
"883","1","2","584.18","(1,2)","1","2","567.68","(1,2)"
"884","1","2","572.1","(1,2)","2","2","554.68","(2,2)"
"885","1","2","621.75","(1,2)","1","2","605.25","(1,2)"
"886","2","2","596.4","(2,2)","2","2","576.61","(2,2)"
"887","2","0","607.35","(2,0)","2","2","592.94","(2,2)"
"888","2","0","599.29","(2,0)","2","2","584.44","(2,2)"
"889","1","1","612.7","(1,1)","1","1","599.5","(1,1)"
"890","2","0","597.38","(2,0)","2","2","581.78","(2,2)"
"891","1","2","618.87","(1,2)","2","2","599.83","(2,2)"
"892","2","0","580.83","(2,0)","2","1","567.2","(2,1)"
"893","2","0","552.95","(2,0)","2","2","536.97","(2,2)"
"894","2","0","598.43","(2,0)","2","2","581.52","(2,2)"
"895","2","2","605.43","(2,2)","2","2","585.64","(2,2)"
"896","2","0","566.4","(2,0)","2","0","553.2","(2,0)"
"897","2","0","567.26","(2,0)","1","2","551.18","(1,2)"
"898","2","2","585.96","(2,2)","2","2","566.17","(2,2)"
"899","1","2","604.24","(1,2)","1","2","587.75","(1,2)"
"900","2","0","565.05","(2,0)","2","0","551.86","(2,0)"
"901","1","2","563.54","(1,2)","1","2","547.05","(1,2)"
"902","2","2","592.24","(2,2)","2","2","572.45","(2,2)"
"903","1","2","624.68","(1,2)","1","2","608.19","(1,2)"
"904","1","1","579.9","(1,1)","2","1","564.97","(2,1)"
"905","2","0","618.37","(2,0)","2","2","600.93","(2,2)"
"906","2","0","520.14","(2,0)","2","0","506.94","(2,0)"
"907","2","0","640.8","(2,0)","2","2","624.38","(2,2)"
"908","1","2","593.04","(1,2)","1","2","576.55","(1,2)"
"909","2","0","598.12","(2,0)","2","2","583.32","(2,2)"
"910","2","0","605.63","(2,0)","2","2","589.75","(2,2)"
"911","1","2","630.28","(1,2)","1","2","613.79","(1,2)"
"912","2","2","604.71","(2,2)","2","2","584.92","(2,2)"
"913","2","0","602.88","(2,0)","2","0","589.69","(2,0)"
"914","2","2","609.09","(2,2)","2","2","589.3","(2,2)"
"915","1","2","605.07","(1,2)","1","2","588.58","(1,2)"
"916","2","2","591.58","(2,2)","2","2","571.79","(2,2)"
"917","1","2","601.17","(1,2)","2","2","584.52","(2,2)"
"918","2","0","620.87","(2,0)","2","2","606.8","(2,2)"
"919","2","0","604.31","(2,0)","2","2","587.65","(2,2)"
"920","1","1","602.65","(1,1)","2","2","588.16","(2,2)"
"921","2","2","584.45","(2,2)","2","2","564.66","(2,2)"
"922","2","0","598.9","(2,0)","2","2","581.74","(2,2)"
"923","2","2","586.88","(2,2)","2","2","567.09","(2,2)"
"924","1","2","561.32","(1,2)","1","2","544.82","(1,2)"
"925","1","2","606.74","(1,2)","2","2","587.86","(2,2)"
"926","1","2","598.31","(1,2)","1","2","581.82","(1,2)"
"927","2","0","583.58","(2,0)","1","2","569.75","(1,2)"
"928","2","2","614.13","(2,2)","2","2","594.34","(2,2)"
"929","2","0","568.71","(2,0)","2","1","554.4","(2,1)"
"930","1","2","619.62","(1,2)","2","2","602.31","(2,2)"
"931","1","2","609.64","(1,2)","1","2","593.15","(1,2)"
"932","2","0","574.52","(2,0)","2","1","560.48","(2,1)"
"933","2","0","592.91","(2,0)","2","0","579.72","(2,0)"
"934","2","0","579.78","(2,0)","2","0","566.59","(2,0)"
"935","2","0","572.61","(2,0)","2","1","558.24","(2,1)"
"936","2","0","616.08","(2,0)","2","2","601.74","(2,2)"
"937","1","2","561.75","(1,2)","1","2","545.25","(1,2)"
"938","2","0","615.79","(2,0)","2","2","596.52","(2,2)"
"939","1","2","577.05","(1,2)","1","2","560.56","(1,2)"
"940","1","2","601.73","(1,2)","2","2","585.12","(2,2)"
"941","1","2","559.37","(1,2)","1","2","542.88","(1,2)"
"942","2","0","595.36","(2,0)","2","0","582.17","(2,0)"
"943","1","2","591.96","(1,2)","1","2","575.47","(1,2)"
"944","1","2","605.71","(1,2)","1","2","589.21","(1,2)"
"945","2","2","584.18","(2,2)","2","2","564.39","(2,2)"
"946","1","2","619.94","(1,2)","2","2","601.42","(2,2)"
"947","1","2","591.4","(1,2)","1","2","574.91","(1,2)"
"948","1","2","572.04","(1,2)","1","2","555.55","(1,2)"
"949","2","0","597.69","(2,0)","2","0","584.5","(2,0)"
"950","1","2","597.36","(1,2)","1","2","580.87","(1,2)"
"951","2","0","583.72","(2,0)","2","0","570.53","(2,0)"
"952","1","2","578.31","(1,2)","1","2","561.82","(1,2)"
"953","2","0","609.77","(2,0)","2","2","592.18","(2,2)"
"954","1","2","612.74","(1,2)","1","2","596.24","(1,2)"
"955","2","0","611.42","(2,0)","2","0","598.23","(2,0)"
"956","1","2","601.29","(1,2)","1","2","584.79","(1,2)"
"957","1","2","604.42","(1,2)","2","2","586.18","(2,2)"
"958","1","2","579.36","(1,2)","1","2","562.87","(1,2)"
"959","1","2","610.17","(1,2)","1","2","593.68","(1,2)"
"960","2","0","558.03","(2,0)","2","2","539.31","(2,2)"
"961","1","2","588.63","(1,2)","1","2","572.14","(1,2)"
"962","1","2","548.52","(1,2)","1","2","532.03","(1,2)"
"963","2","0","605.25","(2,0)","2","1","590.68","(2,1)"
"964","2","0","579.4","(2,0)","2","0","566.21","(2,0)"
"965","2","0","582.46","(2,0)","2","0","569.27","(2,0)"
"966","1","2","580.12","(1,2)","1","2","563.63","(1,2)"
"967","2","2","589.37","(2,2)","2","2","569.58","(2,2)"
"968","1","2","602.08","(1,2)","1","2","585.59","(1,2)"
"969","2","0","598.98","(2,0)","2","2","581.67","(2,2)"
"970","2","0","597.43","(2,0)","2","2","583.13","(2,2)"
"971","2","2","599.82","(2,2)","2","2","580.03","(2,2)"
"972","2","2","605.19","(2,2)","2","2","585.4","(2,2)"
"973","2","2","612.67","(2,2)","2","2","592.88","(2,2)"
"974","2","0","615.34","(2,0)","1","2","600.68","(1,2)"
"975","2","0","611.98","(2,0)","2","2","592.95","(2,2)"
"976","2","0","579.44","(2,0)","2","2","561.05","(2,2)"
"977","1","2","566.68","(1,2)","1","2","550.19","(1,2)"
"978","2","2","624.7","(2,2)","2","2","604.91","(2,2)"
"979","1","2","561.4","(1,2)","2","2","543.36","(2,2)"
"980","2","2","599.75","(2,2)","2","2","579.96","(2,2)"
"981","1","2","598.05","(1,2)","1","2","581.56","(1,2)"
"982","1","2","555.38","(1,2)","2","2","538.14","(2,2)"
"983","2","0","631.71","(2,0)","1","2","616.61","(1,2)"
"984","2","0","587.04","(2,0)","2","1","573.47","(2,1)"
"985","2","0","616.34","(2,0)","2","1","599.93","(2,1)"
"986","2","0","611.72","(2,0)","2","2","595.18","(2,2)"
"987","1","2","560.74","(1,2)","1","2","544.25","(1,2)"
"988","2","2","597.51","(2,2)","2","2","577.72","(2,2)"
"989","2","0","593.36","(2,0)","2","2","578.48","(2,2)"
"990","2","0","571.6","(2,0)","2","0","558.41","(2,0)"
"991","2","0","584.99","(2,0)","2","0","571.8","(2,0)"
"992","2","0","542.55","(2,0)","2","0","529.36","(2,0)"
"993","2","0","600.71","(2,0)","2","2","581.68","(2,2)"
"994","1","1","576.15","(1,1)","2","1","562.88","(2,1)"
"995","2","2","599.3","(2,2)","2","2","579.51","(2,2)"
"996","1","2","578.98","(1,2)","1","2","562.49","(1,2)"
"997","2","0","602.18","(2,0)","2","2","587.22","(2,2)"
"998","2","1","625.83","(2,1)","2","1","609.34","(2,1)"
"999","1","2","596.52","(1,2)","1","2","580.03","(1,2)"
"1000","2","0","586.49","(2,0)","2","0","573.3","(2,0)"
