fecha,hora,co_centenario,no2_centenario,pm10_centenario,co_cordoba,no2_cordoba,pm10_cordoba,co_la_boca,no2_la_boca,pm10_la_boca
2/21/2019,2,0.54,16,39,0.59,13,s/d,0.72,23,60
2/21/2019,3,0.51,12,38,0.57,12,s/d,0.7,22,60
2/21/2019,4,0.47,11,37,0.55,11,s/d,0.65,16,56
2/21/2019,5,0.41,10,36,0.51,12,s/d,0.59,16,57
2/21/2019,6,0.36,15,36,0.51,23,s/d,0.52,21,58
2/21/2019,7,0.32,12,36,0.51,25,s/d,0.46,26,58
2/21/2019,8,0.3,18,35,0.51,26,s/d,0.42,23,57
2/21/2019,9,0.28,19,34,0.52,22,s/d,0.4,22,56
2/21/2019,10,0.28,15,34,0.55,26,s/d,0.39,23,54
2/21/2019,11,0.27,13,32,0.59,29,s/d,0.39,21,53
2/21/2019,12,0.27,12,31,0.64,28,s/d,0.39,21,52
2/21/2019,13,0.27,s/d,30,0.68,25,33,0.4,24,50
2/21/2019,14,0.3,s/d,29,0.71,27,32,0.41,26,48
2/21/2019,15,0.37,23,28,0.76,30,32,0.43,24,47
2/21/2019,16,0.43,23,27,0.83,31,32,0.44,20,44
2/21/2019,17,0.49,26,26,0.88,31,32,0.46,26,41
2/21/2019,18,0.56,30,26,0.91,32,32,0.49,28,40
2/21/2019,19,0.63,35,26,0.96,33,32,0.51,29,40
2/21/2019,20,0.63,38,25,0.97,40,37,0.52,31,40
2/21/2019,21,0.64,42,25,0.99,34,40,0.54,32,40
2/21/2019,22,0.66,34,24,0.97,27,40,0.54,28,39
2/21/2019,23,0.65,28,24,0.96,31,39,0.54,30,37
2/21/2019,24,0.64,24,24,0.93,28,40,0.54,25,37
2/22/2019,1,0.63,23,23,0.89,27,37,0.54,21,37
2/22/2019,2,0.61,12,23,0.82,15,33,0.53,21,36
2/22/2019,3,0.58,10,23,0.74,11,33,0.52,21,36
2/22/2019,4,0.55,7,23,0.68,8,33,0.51,24,37
2/22/2019,5,0.52,7,23,0.63,9,34,0.5,23,38
2/22/2019,6,0.49,9,22,0.59,12,33,0.5,21,37
2/22/2019,7,0.48,15,21,0.54,16,31,0.5,21,37
2/22/2019,8,0.48,21,21,0.5,19,31,0.5,26,37
2/22/2019,9,0.5,23,21,0.5,27,29,0.52,29,37
2/22/2019,10,0.53,24,22,0.53,30,29,0.56,35,38
2/22/2019,11,0.58,24,23,0.61,34,30,0.58,25,39
2/22/2019,12,0.63,27,24,0.69,35,33,0.61,29,40
2/22/2019,13,0.7,39,25,0.78,40,36,0.67,35,43
2/22/2019,14,0.77,36,27,0.88,42,38,0.72,39,44
2/22/2019,15,0.82,31,27,0.91,37,39,0.75,40,45
2/22/2019,16,0.84,29,28,0.93,28,39,0.77,47,47
2/22/2019,17,0.87,38,30,0.95,39,41,0.78,45,49
2/22/2019,18,0.91,42,31,0.95,35,43,0.8,50,50
2/22/2019,19,0.95,42,31,0.92,36,43,0.86,45,52
2/22/2019,20,0.96,33,32,0.88,36,42,0.87,30,53
2/22/2019,21,0.96,30,33,0.92,41,42,0.84,28,53
2/22/2019,22,0.94,23,35,0.89,33,47,0.81,30,54
2/22/2019,23,0.92,20,36,0.92,32,47,0.79,32,54
2/22/2019,24,0.91,20,35,0.97,34,45,0.76,33,53
2/23/2019,1,0.86,17,35,0.98,27,45,0.72,31,52
2/23/2019,2,0.79,13,34,0.95,19,45,0.65,28,52
2/23/2019,3,0.7,12,34,0.91,16,45,0.57,19,52
2/23/2019,4,0.64,10,34,0.88,14,45,0.52,22,50
2/23/2019,5,0.57,7,34,0.75,12,45,0.5,19,49
2/23/2019,6,0.52,8,33,0.69,15,45,0.47,19,48
2/23/2019,7,0.48,11,33,0.64,23,45,0.46,28,47
2/23/2019,8,0.46,12,33,0.59,24,46,0.46,26,46
2/23/2019,9,0.46,13,32,0.57,24,46,0.48,24,46
2/23/2019,10,0.48,13,32,0.58,25,46,0.49,22,45
2/23/2019,11,0.51,13,31,0.61,26,46,0.52,23,43
2/23/2019,12,0.53,12,30,0.61,18,44,0.54,21,41
2/23/2019,13,0.57,14,28,0.66,30,41,0.57,22,38
2/23/2019,14,0.62,16,27,0.74,36,40,0.6,25,38
2/23/2019,15,0.66,17,27,0.83,38,39,0.62,26,38
2/23/2019,16,0.68,14,27,0.9,34,41,0.63,26,36
2/23/2019,17,0.7,16,25,0.92,36,38,0.66,28,33
2/23/2019,18,0.7,16,23,0.95,35,38,0.67,23,32
2/23/2019,19,0.7,16,23,0.96,34,37,0.67,25,28
2/23/2019,20,0.73,17,22,1,37,36,0.68,29,26
2/23/2019,21,0.75,18,21,1,36,35,0.7,28,25
2/23/2019,22,0.8,15,20,0.97,34,30,0.75,27,25
2/23/2019,23,0.84,14,19,0.95,33,30,0.79,23,25
2/23/2019,24,0.86,11,20,0.95,28,30,0.8,28,25
2/24/2019,1,0.87,11,20,0.98,30,31,0.79,29,26
2/24/2019,2,0.87,10,21,0.98,29,32,0.79,26,27
2/24/2019,3,0.86,9,21,0.98,29,32,0.79,25,27
2/24/2019,4,0.83,8,22,0.97,28,33,0.76,32,28
2/24/2019,5,0.77,10,22,0.95,23,34,0.7,22,28
2/24/2019,6,0.67,6,22,0.89,17,34,0.61,11,28
2/24/2019,7,0.58,7,22,0.8,19,33,0.52,14,28
2/24/2019,8,0.53,7,22,0.71,18,33,0.46,13,27
2/24/2019,9,0.47,6,22,0.62,17,33,0.41,7,27
2/24/2019,10,0.43,8,23,0.56,16,33,0.35,11,27
2/24/2019,11,0.41,10,23,0.5,16,32,0.3,9,27
2/24/2019,12,0.38,26,23,0.45,16,33,0.26,10,27
2/24/2019,13,0.36,81,24,0.42,16,33,0.24,11,27
2/24/2019,14,0.36,46,23,0.4,21,33,0.22,10,27
2/24/2019,15,0.35,7,23,0.37,20,33,0.21,12,26
2/24/2019,16,0.35,6,23,0.35,16,31,0.21,17,25
2/24/2019,17,0.35,7,23,0.33,16,32,0.2,19,26
2/24/2019,18,0.34,8,23,0.32,18,29,0.2,14,26
2/24/2019,19,0.35,11,23,0.31,20,29,0.19,15,26
2/24/2019,20,0.36,10,22,0.32,22,28,0.19,19,26
2/24/2019,21,0.37,14,22,0.33,22,26,0.2,21,25
2/24/2019,22,0.38,15,22,0.33,23,25,0.21,28,25
2/24/2019,23,0.41,18,22,0.34,25,25,0.22,30,24
2/24/2019,24,0.43,14,22,0.36,21,25,0.22,23,24
2/25/2019,1,0.43,7,22,0.35,14,25,0.23,14,24
2/25/2019,2,0.43,6,22,0.36,14,25,0.23,9,23
2/25/2019,3,0.42,5,21,0.36,14,24,0.24,9,23
2/25/2019,4,0.41,6,21,0.34,16,23,0.24,15,22
2/25/2019,5,0.39,11,21,0.32,19,23,0.24,14,22
2/25/2019,6,0.36,7,21,0.32,16,24,0.24,13,23
2/25/2019,7,0.33,10,21,0.34,19,25,0.24,18,23
2/25/2019,8,0.32,13,21,0.41,29,25,0.24,21,22
2/25/2019,9,0.33,13,20,0.5,25,26,0.25,20,22
2/25/2019,10,0.35,12,19,0.56,24,26,0.25,16,22
2/25/2019,11,0.36,10,19,0.62,23,26,0.25,13,21
2/25/2019,12,0.38,10,19,0.7,23,27,0.25,9,21
2/25/2019,13,0.4,11,18,0.77,22,27,0.25,s/d,20
2/25/2019,14,0.4,11,18,0.81,22,27,0.25,s/d,20
2/25/2019,15,0.42,15,18,0.84,23,27,s/d,s/d,20
2/25/2019,16,0.43,14,18,0.8,20,28,s/d,s/d,20
2/25/2019,17,0.43,14,17,0.74,21,28,s/d,24,19
2/25/2019,18,0.43,14,17,0.72,24,27,s/d,20,20
2/25/2019,19,0.44,17,17,0.75,27,27,s/d,20,20
2/25/2019,20,0.45,19,17,0.74,27,27,s/d,21,20
2/25/2019,21,0.47,17,17,0.73,25,28,0.23,27,20
2/25/2019,22,0.49,19,17,0.73,24,28,0.23,29,20
2/25/2019,23,0.5,18,17,0.72,25,28,0.23,28,20
2/25/2019,24,0.5,18,17,0.74,24,28,0.24,28,20
2/26/2019,1,0.5,18,17,0.75,22,28,0.25,28,20
2/26/2019,2,0.49,13,17,0.71,17,28,0.25,25,21
2/26/2019,3,0.47,9,17,0.63,16,28,0.26,14,21
2/26/2019,4,0.45,10,17,0.56,15,28,0.27,8,22
2/26/2019,5,0.42,10,17,0.5,15,28,0.27,8,22
2/26/2019,6,0.39,14,17,0.46,20,28,0.27,20,22
2/26/2019,7,0.39,18,17,0.44,24,28,0.28,20,22
2/26/2019,8,0.41,18,18,0.44,26,28,0.3,18,22
2/26/2019,9,0.43,18,18,0.46,25,27,0.29,18,23
2/26/2019,10,0.45,16,18,0.51,26,27,0.29,17,24
2/26/2019,11,0.47,14,19,0.55,24,28,0.28,10,25
2/26/2019,12,0.49,12,19,0.62,24,27,0.27,8,25
2/26/2019,13,0.5,11,20,0.67,21,28,0.26,9,26
2/26/2019,14,0.51,10,20,0.73,26,28,0.25,8,26
2/26/2019,15,0.5,11,19,0.75,22,28,0.23,11,27
2/26/2019,16,0.48,12,20,0.77,22,28,0.21,13,27
2/26/2019,17,0.46,14,20,0.82,24,28,0.2,13,27
2/26/2019,18,0.45,17,20,0.93,27,28,0.2,14,26
2/26/2019,19,0.45,16,21,1.03,29,29,0.2,18,27
2/26/2019,20,0.46,20,20,1.1,30,29,0.22,29,26
2/26/2019,21,0.49,25,20,1.17,32,29,0.24,33,26
2/26/2019,22,0.53,27,21,1.2,33,29,0.28,29,26
2/26/2019,23,0.58,29,23,1.24,33,28,0.34,33,27
2/26/2019,24,0.64,30,24,1.26,33,28,0.38,32,28
2/27/2019,1,0.71,29,25,1.25,32,29,0.44,31,31
2/27/2019,2,0.75,25,26,1.11,24,30,0.47,27,29
2/27/2019,3,0.75,23,26,0.96,15,30,0.48,27,29
2/27/2019,4,0.74,14,26,0.83,15,30,0.48,27,28
2/27/2019,5,0.71,12,26,0.71,14,30,0.47,22,28
2/27/2019,6,0.68,15,26,0.6,15,31,0.46,23,32
2/27/2019,7,0.68,22,26,0.52,23,31,0.43,23,32
2/27/2019,8,0.67,23,26,0.46,26,30,0.43,24,31
2/27/2019,9,0.63,23,27,0.4,25,30,0.42,24,31
2/27/2019,10,0.62,21,27,0.37,25,29,0.42,25,31
2/27/2019,11,0.63,19,27,0.34,25,29,0.45,25,32
2/27/2019,12,0.65,19,27,0.31,26,29,0.47,22,32
2/27/2019,13,0.67,20,28,0.28,25,29,0.49,25,32
2/27/2019,14,0.67,18,28,0.26,26,29,0.5,24,33
2/27/2019,15,0.63,18,29,0.22,22,29,0.5,24,33
2/27/2019,16,0.59,19,29,0.17,23,29,0.48,23,33
2/27/2019,17,0.57,18,29,0.11,24,30,0.47,24,33
2/27/2019,18,0.55,20,30,0.1,22,32,0.46,25,34
2/27/2019,19,0.54,22,31,0.1,22,39,0.47,24,36
2/27/2019,20,0.54,21,31,0.1,20,40,0.47,22,38
2/27/2019,21,0.55,22,31,0.09,21,40,0.48,24,38
2/27/2019,22,0.57,24,31,0.09,26,39,0.5,26,37
2/27/2019,23,0.59,23,29,0.1,26,39,0.51,31,38
2/27/2019,24,0.62,26,27,0.13,33,39,0.56,30,38
2/28/2019,1,0.64,22,26,0.14,29,38,0.56,30,35
2/28/2019,2,0.65,22,26,0.19,26,37,0.54,37,35
2/28/2019,3,0.66,21,25,0.24,23,37,0.53,33,36
2/28/2019,4,0.66,18,26,0.3,23,38,0.52,27,37
2/28/2019,5,0.64,12,26,0.35,22,39,0.49,19,38
2/28/2019,6,0.61,10,26,0.4,21,39,0.45,21,34
2/28/2019,7,0.6,15,26,0.47,25,40,0.43,24,34
2/28/2019,8,0.58,16,26,0.54,27,41,0.37,18,35
2/28/2019,9,0.58,15,26,0.63,28,42,0.35,17,34
2/28/2019,10,0.58,16,26,0.68,32,43,0.35,20,34
2/28/2019,11,0.59,17,25,0.72,31,43,0.34,21,33
2/28/2019,12,0.59,16,25,0.75,27,44,0.33,22,33
2/28/2019,13,0.61,17,25,0.79,26,44,0.34,21,33
2/28/2019,14,0.62,25,25,0.84,31,s/d,0.35,21,33
2/28/2019,15,0.62,23,25,0.83,36,s/d,0.39,21,38
2/28/2019,16,0.63,29,25,0.79,45,s/d,0.39,28,39
2/28/2019,17,0.63,42,26,0.78,40,s/d,0.39,27,39
2/28/2019,18,0.63,40,26,0.76,33,s/d,0.41,28,39
2/28/2019,19,0.64,32,25,0.77,33,s/d,0.42,31,37
2/28/2019,20,0.65,29,25,0.79,40,s/d,0.41,34,36
2/28/2019,21,0.67,31,25,0.8,41,s/d,0.41,33,36
2/28/2019,22,0.69,21,25,0.77,32,s/d,0.41,25,36
2/28/2019,23,0.7,20,25,0.76,22,s/d,0.36,18,35
2/28/2019,24,0.7,20,25,0.73,21,s/d,0.34,20,34
3/1/2019,1,0.69,18,24,0.7,19,s/d,0.34,20,34
3/1/2019,2,0.67,15,24,0.65,20,s/d,0.33,20,34
3/1/2019,3,0.65,10,24,0.58,21,s/d,0.32,16,33
3/1/2019,4,0.62,7,23,0.5,11,s/d,0.32,18,32
3/1/2019,5,0.58,7,23,0.43,14,s/d,0.33,16,31
3/1/2019,6,0.55,10,23,0.4,16,s/d,0.33,18,32
3/1/2019,7,0.54,14,23,0.38,18,s/d,0.36,20,32
3/1/2019,8,0.54,16,22,0.37,18,s/d,0.41,22,34
3/1/2019,9,0.56,17,22,0.38,18,s/d,0.44,22,36
3/1/2019,10,0.6,20,22,0.4,19,s/d,0.49,21,38
3/1/2019,11,0.64,20,23,0.43,20,s/d,0.54,20,41
3/1/2019,12,0.68,24,23,0.46,22,s/d,0.58,22,43
3/1/2019,13,0.71,19,23,0.49,22,s/d,0.61,20,44
3/1/2019,14,0.74,18,23,0.51,18,s/d,0.63,21,47
3/1/2019,15,0.72,s/d,24,0.52,17,s/d,0.63,20,44
3/1/2019,16,0.66,s/d,25,0.52,16,s/d,0.62,21,45
3/1/2019,17,0.62,20,25,0.5,17,s/d,0.62,25,46
3/1/2019,18,0.56,22,25,0.47,19,28,0.62,28,47
3/1/2019,19,0.5,23,27,0.45,23,29,0.62,32,49
3/1/2019,20,0.46,26,28,0.42,26,30,0.62,27,49
3/1/2019,21,0.48,26,28,0.4,27,30,0.63,26,50
3/1/2019,22,0.5,25,29,0.4,28,30,0.64,27,50
3/1/2019,23,0.52,23,30,0.4,26,30,0.65,25,51
3/1/2019,24,0.54,18,30,0.4,25,31,0.65,21,52
3/2/2019,1,0.55,16,32,0.43,24,29,0.63,18,54
3/2/2019,2,0.53,10,33,0.48,23,30,0.58,17,54
3/2/2019,3,0.51,11,33,0.55,24,30,0.53,24,55
3/2/2019,4,0.48,11,33,0.56,22,30,0.48,21,56
3/2/2019,5,0.44,10,34,0.55,16,31,0.43,22,56
3/2/2019,6,0.39,9,34,0.54,17,31,0.38,22,56
3/2/2019,7,0.38,11,34,0.53,17,31,0.34,22,56
3/2/2019,8,0.36,12,35,0.52,21,31,0.31,18,54
3/2/2019,9,0.33,11,35,0.51,20,31,0.29,17,52
3/2/2019,10,0.33,10,35,0.49,20,31,0.29,14,50
3/2/2019,11,0.34,9,34,0.43,20,30,0.28,13,47
3/2/2019,12,0.34,9,33,0.42,18,31,0.27,13,44
3/2/2019,13,0.35,10,32,0.43,19,31,0.28,12,42
3/2/2019,14,0.36,10,32,0.44,20,31,0.29,11,39
3/2/2019,15,0.34,9,31,0.46,21,31,0.3,12,36
3/2/2019,16,0.34,8,30,0.46,19,31,0.31,11,33
3/2/2019,17,0.34,9,28,0.45,18,30,0.31,12,32
3/2/2019,18,0.33,10,27,0.45,22,30,0.33,19,31
3/2/2019,19,0.33,15,26,0.43,28,31,0.35,23,31
3/2/2019,20,0.34,26,25,0.43,33,31,0.37,33,30
3/2/2019,21,0.37,29,25,0.46,36,30,0.39,39,30
3/2/2019,22,0.4,23,24,0.48,32,30,0.42,28,29
3/2/2019,23,0.42,16,24,0.48,23,30,0.42,24,28
3/2/2019,24,0.44,13,23,0.48,21,29,0.43,20,26
3/3/2019,1,0.45,12,21,0.48,21,27,0.44,23,24
3/3/2019,2,0.47,10,20,0.48,18,25,0.43,19,24
3/3/2019,3,0.46,9,20,0.47,14,25,0.42,16,23
3/3/2019,4,0.44,7,20,0.47,18,25,0.4,14,23
3/3/2019,5,0.41,6,19,0.42,13,24,0.38,17,22
3/3/2019,6,0.37,7,19,0.38,11,23,0.35,18,21
3/3/2019,7,0.35,11,18,0.35,13,23,0.35,18,21
3/3/2019,8,0.33,10,17,0.33,11,22,0.33,14,21
3/3/2019,9,0.32,6,17,0.31,8,22,0.32,14,20
3/3/2019,10,0.31,5,17,0.3,9,21,0.32,12,20
3/3/2019,11,0.31,5,16,0.3,8,20,0.31,11,20
3/3/2019,12,0.31,8,16,0.3,9,20,0.31,10,21
3/3/2019,13,0.32,6,16,0.3,8,20,0.31,9,20
3/3/2019,14,0.33,6,15,0.3,7,19,0.32,10,20
3/3/2019,15,0.32,7,15,0.3,8,18,0.32,8,20
3/3/2019,16,0.32,8,15,0.31,9,17,0.32,11,20
3/3/2019,17,0.32,10,15,0.34,13,17,0.33,9,20
3/3/2019,18,0.32,9,15,0.37,17,18,0.34,13,22
3/3/2019,19,0.33,12,14,0.41,20,17,0.35,19,22
3/3/2019,20,0.34,17,13,0.45,22,16,0.37,20,23
3/3/2019,21,0.36,15,13,0.49,18,16,0.39,15,22
3/3/2019,22,0.38,13,13,0.51,14,15,0.4,14,22
3/3/2019,23,0.4,17,13,0.53,14,14,0.42,12,22
3/3/2019,24,0.41,12,13,0.54,11,14,0.43,12,22
3/4/2019,1,0.41,8,13,0.54,13,15,0.43,10,23
3/4/2019,2,0.41,6,14,0.51,9,15,0.42,8,25
3/4/2019,3,0.4,6,15,0.48,13,19,0.42,14,26
3/4/2019,4,0.39,8,15,0.46,15,21,0.4,18,26
3/4/2019,5,0.37,9,15,0.45,18,22,0.39,18,26
3/4/2019,6,0.35,12,15,0.46,19,22,0.39,21,27
3/4/2019,7,0.35,13,16,0.48,20,22,0.41,17,27
3/4/2019,8,0.36,14,16,0.49,22,23,0.44,16,27
3/4/2019,9,0.37,16,16,0.5,22,24,0.45,18,27
3/4/2019,10,0.37,15,16,0.51,17,24,0.46,16,27
3/4/2019,11,0.37,10,16,0.51,14,25,0.47,12,26
3/4/2019,12,0.38,12,15,0.51,18,25,0.48,20,26
3/4/2019,13,0.39,11,15,0.52,19,25,0.48,18,26
3/4/2019,14,0.4,9,15,0.53,17,25,0.48,15,26
3/4/2019,15,0.4,8,15,0.53,16,25,0.46,15,25
3/4/2019,16,0.4,9,15,0.53,17,24,0.43,14,24
3/4/2019,17,0.39,8,14,0.54,17,23,0.41,12,23
3/4/2019,18,0.38,10,13,0.54,19,22,0.41,11,20
3/4/2019,19,0.39,13,14,0.56,20,21,0.4,16,17
3/4/2019,20,0.41,18,14,0.59,26,21,0.4,24,15
3/4/2019,21,0.45,23,13,0.64,30,22,0.42,23,16
3/4/2019,22,0.52,24,13,0.69,31,23,0.5,24,16
3/4/2019,23,0.59,23,14,0.75,31,23,0.62,28,18
3/4/2019,24,0.71,23,14,0.84,31,24,0.72,27,19
3/5/2019,1,0.85,22,15,0.98,32,24,0.87,26,20
3/5/2019,2,1.02,22,16,1.17,32,25,0.97,28,19
3/5/2019,3,1.19,21,15,1.29,30,22,1.12,22,19
3/5/2019,4,1.28,21,17,1.33,28,21,1.21,22,21
3/5/2019,5,1.32,21,18,1.32,28,21,1.27,19,23
3/5/2019,6,1.31,20,18,1.29,28,22,1.26,18,24
3/5/2019,7,1.31,19,19,1.24,27,22,1.17,20,24
3/5/2019,8,1.21,20,19,1.16,26,21,1.08,19,25
3/5/2019,9,1.08,16,19,1.03,24,20,0.92,19,25
3/5/2019,10,0.91,11,19,0.85,21,20,0.79,16,25
3/5/2019,11,0.74,9,20,0.73,20,19,0.65,15,25
3/5/2019,12,0.62,9,20,0.65,17,20,0.54,13,25
3/5/2019,13,0.53,7,20,0.59,14,21,0.44,14,25
3/5/2019,14,0.46,12,21,0.53,15,21,0.35,12,25
3/5/2019,15,0.39,16,21,0.5,17,21,0.3,12,25
3/5/2019,16,0.36,9,21,0.48,20,21,0.29,10,25
3/5/2019,17,0.36,11,21,0.48,26,22,0.29,13,26
3/5/2019,18,0.36,16,21,0.47,24,22,0.29,14,26
3/5/2019,19,0.36,22,21,0.5,32,23,0.29,18,27
3/5/2019,20,0.4,27,21,0.53,25,25,0.31,19,27
3/5/2019,21,0.42,20,21,0.55,20,27,0.32,21,27
3/5/2019,22,0.44,15,21,0.58,25,27,0.32,21,26
3/5/2019,23,0.45,16,20,0.61,28,27,0.33,23,25
3/5/2019,24,0.47,20,19,0.65,27,26,0.33,25,23
3/6/2019,1,0.47,13,18,0.66,23,25,0.35,25,22
3/6/2019,2,0.47,11,18,0.66,23,25,0.36,25,20
3/6/2019,3,0.47,12,16,0.64,23,25,0.37,30,19
3/6/2019,4,0.44,16,16,0.61,18,24,0.37,28,18
3/6/2019,5,0.42,18,15,0.59,20,24,0.37,27,16
3/6/2019,6,0.44,21,15,0.57,24,23,0.4,21,16
3/6/2019,7,0.46,21,15,0.55,24,24,0.46,26,16
3/6/2019,8,0.48,22,15,0.52,24,27,0.52,29,17
3/6/2019,9,0.5,20,15,0.53,22,27,0.55,28,19
3/6/2019,10,0.52,17,16,0.53,19,27,0.58,29,20
3/6/2019,11,0.54,14,15,0.52,15,28,0.59,25,22
3/6/2019,12,0.56,15,16,0.52,16,27,0.61,23,22
3/6/2019,13,0.59,19,16,0.53,18,27,0.63,24,23
3/6/2019,14,0.59,19,16,0.52,15,26,0.63,23,24
3/6/2019,15,0.59,19,16,0.51,18,27,0.6,18,25
3/6/2019,16,0.59,13,17,0.5,24,29,0.56,13,27
3/6/2019,17,0.6,13,17,0.51,22,29,0.54,14,27
3/6/2019,18,0.6,17,17,0.5,19,30,0.55,20,28
3/6/2019,19,0.62,19,17,0.52,24,31,0.59,24,29
3/6/2019,20,0.64,27,17,0.53,24,30,0.62,25,30
3/6/2019,21,0.65,29,17,0.53,27,30,0.64,27,32
3/6/2019,22,0.67,28,18,0.55,30,33,0.66,25,33
3/6/2019,23,0.68,24,18,0.58,32,36,0.66,21,34
3/6/2019,24,0.68,19,19,0.57,31,37,0.67,21,35
3/7/2019,1,0.67,18,19,0.55,27,38,0.67,21,35
3/7/2019,2,0.66,12,19,0.54,19,39,0.66,20,36
3/7/2019,3,0.64,8,19,0.53,11,39,0.61,21,36
3/7/2019,4,0.6,7,19,0.52,10,39,0.58,21,36
3/7/2019,5,0.57,7,19,0.51,10,38,0.55,19,36
3/7/2019,6,0.52,8,18,0.5,13,38,0.52,20,37
3/7/2019,7,0.5,10,18,0.48,14,37,0.53,22,37
3/7/2019,8,0.51,11,18,0.5,17,34,0.54,18,36
3/7/2019,9,0.54,12,18,0.53,15,33,0.57,20,36
3/7/2019,10,0.59,11,18,0.56,19,33,0.61,26,37
3/7/2019,11,0.64,13,19,0.58,19,33,0.64,24,37
3/7/2019,12,0.67,14,19,0.6,16,33,0.67,23,38
3/7/2019,13,0.71,15,19,0.62,15,33,0.69,22,39
3/7/2019,14,0.73,12,20,0.63,14,34,0.7,14,38
3/7/2019,15,0.75,11,20,0.65,23,34,0.68,13,38
3/7/2019,16,0.75,11,20,0.66,22,34,0.67,15,38
3/7/2019,17,0.74,12,20,0.66,23,35,0.65,17,39
3/7/2019,18,0.71,16,20,0.67,28,34,0.64,22,40
3/7/2019,19,0.7,16,21,0.7,24,34,0.61,18,41
3/7/2019,20,0.68,12,22,0.77,27,37,0.58,23,41
3/7/2019,21,0.66,11,22,0.84,24,35,0.54,23,39
3/7/2019,22,0.65,11,21,0.89,28,31,0.54,29,38
3/7/2019,23,0.65,13,21,0.9,29,28,0.53,23,37
3/7/2019,24,0.63,13,20,0.91,24,27,0.51,25,36
3/8/2019,1,0.61,13,20,0.94,26,25,0.49,29,36
3/8/2019,2,0.58,12,20,0.93,24,23,0.45,31,35
3/8/2019,3,0.54,12,19,0.89,20,23,0.42,22,35
3/8/2019,4,0.52,10,20,0.79,16,23,0.41,13,34
3/8/2019,5,0.49,9,20,0.69,14,24,0.4,14,34
3/8/2019,6,0.46,8,20,0.64,16,23,0.38,15,33
3/8/2019,7,0.43,8,19,0.61,20,22,0.35,16,32
3/8/2019,8,0.41,18,19,0.6,21,23,0.33,14,31
3/8/2019,9,0.39,54,18,0.59,23,25,0.31,12,30
3/8/2019,10,0.37,65,19,0.62,25,26,0.29,10,29
3/8/2019,11,0.36,14,18,0.64,21,27,0.27,11,27
3/8/2019,12,0.37,21,17,0.7,21,28,0.25,11,26
3/8/2019,13,s/d,10,17,0.75,22,29,0.24,9,24
3/8/2019,14,s/d,s/d,18,0.78,21,29,0.23,10,24
3/8/2019,15,s/d,s/d,17,0.81,22,30,0.21,11,23
3/8/2019,16,s/d,s/d,17,0.81,21,30,0.2,12,22
3/8/2019,17,s/d,s/d,17,0.81,22,30,0.19,11,21
3/8/2019,18,s/d,s/d,17,0.82,22,31,0.18,15,20
3/8/2019,19,0.19,s/d,16,0.87,29,30,0.17,20,18
3/8/2019,20,0.18,s/d,16,0.98,31,27,0.17,21,17
3/8/2019,21,0.18,s/d,17,1.02,28,28,0.16,21,18
3/8/2019,22,0.17,s/d,17,1.09,30,32,0.16,22,18
3/8/2019,23,0.16,s/d,18,1.07,23,33,0.16,24,19
3/8/2019,24,0.15,s/d,18,1.02,18,34,0.17,19,19
3/9/2019,1,0.13,s/d,18,0.98,16,35,0.18,17,20
3/9/2019,2,0.12,s/d,18,0.91,16,36,0.19,13,20
3/9/2019,3,0.1,s/d,18,0.81,15,36,0.2,9,20
3/9/2019,4,0.09,s/d,18,0.64,16,37,0.21,12,20
3/9/2019,5,0.07,s/d,19,0.54,15,37,0.22,18,21
3/9/2019,6,0.06,s/d,18,0.42,17,39,0.22,27,20
3/9/2019,7,0.05,s/d,19,0.4,20,41,0.23,32,21
3/9/2019,8,0.05,s/d,20,0.42,22,41,0.25,23,21
3/9/2019,9,0.06,s/d,20,0.43,25,42,0.25,17,21
3/9/2019,10,0.06,s/d,19,0.46,23,42,0.25,16,21
3/9/2019,11,0.08,s/d,20,0.49,21,s/d,0.26,14,21
3/9/2019,12,0.09,s/d,20,0.52,21,s/d,0.27,14,21
3/9/2019,13,0.11,s/d,20,0.56,18,s/d,0.29,15,22
3/9/2019,14,s/d,s/d,19,0.57,15,s/d,0.31,18,22
3/9/2019,15,s/d,s/d,20,0.57,15,s/d,0.32,15,23
3/9/2019,16,s/d,s/d,20,0.57,13,s/d,0.33,15,23
3/9/2019,17,s/d,s/d,20,0.55,14,s/d,0.35,16,24
3/9/2019,18,s/d,s/d,21,0.53,16,s/d,0.37,15,24
3/9/2019,19,s/d,s/d,21,0.51,15,s/d,0.39,16,24
3/9/2019,20,0.37,s/d,20,0.5,18,s/d,0.39,21,23
3/9/2019,21,0.36,s/d,20,0.5,20,s/d,0.4,23,23
3/9/2019,22,0.35,s/d,20,0.51,21,s/d,0.4,27,23
3/9/2019,23,0.27,s/d,20,0.52,19,s/d,0.41,28,23
3/9/2019,24,0.27,s/d,20,0.52,20,s/d,0.42,29,23
3/10/2019,1,0.27,s/d,20,0.53,19,s/d,0.41,24,23
3/10/2019,2,0.27,s/d,21,0.55,25,s/d,0.4,28,23
3/10/2019,3,0.29,s/d,22,0.56,24,s/d,0.39,29,24
3/10/2019,4,0.3,s/d,22,0.57,23,s/d,0.4,31,26
3/10/2019,5,0.29,s/d,22,0.57,22,s/d,0.4,29,26
3/10/2019,6,0.28,s/d,22,0.56,22,s/d,0.39,27,25
3/10/2019,7,0.26,s/d,22,0.58,21,s/d,0.38,25,25
3/10/2019,8,0.25,s/d,22,0.59,23,s/d,0.37,25,25
